fid,DN,area
"1","75",3617171.86620903
"2","65",3621463.94639206
"3","55",7242927.73951721
"4","55",28974239.5525551
"5","55",10870438.9748611
"6","75",39840283.7212849
"7","55",3624322.86362457
"8","65",3624322.86362839
"9","55",3625751.58083725
"10","65",10877254.1318474
"11","55",3627179.80355072
"12","55",10884065.2963295
"13","65",3628607.53159142
"14","75",3628607.53159142
"15","85",21773071.9278793
"16","75",3630034.76477814
"17","75",3630034.76477814
"18","35",10891860.6028862
"19","65",10891860.6028881
"20","55",7261496.26770782
"21","75",14520138.5640774
"22","55",7261496.26770782
"23","65",79854825.380373
"24","35",18160595.8620148
"25","65",3632887.74589157
"26","25",14531550.4881725
"27","75",3634313.49345779
"28","25",3635738.74547768
"29","65",7271477.33969879
"30","45",98093105.6803074
"31","85",3637163.5017662
"32","85",7277175.37343979
"33","75",14551501.5358295
"34","25",47292660.4755478
"35","55",32746524.5097122
"36","15",3640011.52644157
"37","75",7280022.90223694
"38","55",189041438.538815
"39","45",43672024.7147961
"40","45",3641434.79448509
"41","75",3641434.79448318
"42","55",3641434.79448318
"43","55",65473197.4627743
"44","85",25488188.1196156
"45","35",32771515.9677467
"46","35",50994702.0326557
"47","65",3644279.84108925
"48","55",3644279.84108734
"49","55",14577118.8675747
"50","15",3645701.61930656
"51","15",3645701.61930656
"52","65",3645701.61930656
"53","45",3645701.61930656
"54","55",3645701.61930656
"55","55",21874208.2724266
"56","55",14585648.7402802
"57","65",193023031.032169
"58","55",80205418.0747223
"59","85",7295666.58526421
"60","65",14588491.105135
"61","75",3648543.68470001
"62","45",149394938.73518
"63","55",3648543.68470001
"64","45",14594174.2414742
"65","25",7299927.79380035
"66","25",3649963.97150993
"67","35",7299927.79380035
"68","45",10949891.3176613
"69","35",7299927.79380417
"70","35",3649963.97151184
"71","65",378609716.107529
"72","75",21898268.8837547
"73","25",21904042.004158
"74","45",3651383.76085091
"75","15",7302767.37269211
"76","45",14605534.5457458
"77","75",757040003.047794
"78","65",21916813.1068497
