fid,DN,area
"1","25",3621463.94639397
"2","25",61582693.8970737
"3","35",47141981.5399456
"4","35",3628607.53158951
"5","55",25394320.3137188
"6","75",3628607.53158951
"7","55",36285852.2340813
"8","35",3630034.76477432
"9","75",3630034.76477814
"10","85",7260069.37749481
"11","25",10892627.8963165
"12","35",391334191.898653
"13","75",21788763.7024078
"14","85",3631461.50292969
"15","55",3632887.74589157
"16","45",3632887.74589157
"17","35",72626154.7080669
"18","95",65392962.6680737
"19","45",3634313.49345207
"20","25",3634313.49345589
"21","25",108976381.449383
"22","45",3634313.49345779
"23","55",3634313.49345589
"24","95",7268626.83545303
"25","105",14537252.4592361
"26","115",3635738.74547577
"27","55",54520502.2825813
"28","65",101695804.291935
"29","105",10908971.1701736
"30","115",14546237.6604252
"31","105",43629729.0762501
"32","75",39987627.9762726
"33","115",3637163.5017662
"34","115",3637163.5017662
"35","105",3637163.5017662
"36","35",7275751.26391029
"37","55",18186147.3416233
"38","95",14548653.5111504
"39","55",18186910.6426888
"40","115",3638587.76214218
"41","115",3638587.76214218
"42","65",7278599.28858376
"43","55",3640011.52644157
"44","45",25475934.3716984
"45","55",40020061.1589947
"46","95",3640011.52644348
"47","105",21835336.0750179
"48","35",432631605.394896
"49","45",14565737.6734924
"50","65",3641434.79448318
"51","105",3641434.79448318
"52","125",3641434.79448318
"53","125",58234073.0346489
"54","55",189059456.636042
"55","45",120103078.742714
"56","35",29147784.631216
"57","95",7284292.36057472
"58","45",3642857.56608582
"59","85",69113320.2373734
"60","55",18213956.2518997
"61","35",69173638.4382515
"62","45",123767333.922989
"63","65",7288559.53214645
"64","45",18221396.2047119
"65","45",3644279.84109306
"66","35",3644279.84108925
"67","75",3644279.84108925
"68","45",47346191.784832
"69","115",47348737.4406071
"70","115",47365776.7688923
"71","65",7289981.46039581
"72","125",72854285.8854218
"73","85",7291403.08877945
"74","75",80150296.0327454
"75","85",7292824.51987076
"76","65",3647122.90056419
"77","75",14588490.1059875
"78","75",7294245.6515007
"79","65",3647122.9005661
"80","75",3647122.90056419
"81","95",14586075.5770302
"82","125",3647122.90056419
"83","55",87482181.5619869
"84","45",984867329.421352
"85","55",94825172.5075932
"86","65",10945630.4563866
"87","95",3648543.6846981
"88","75",3648543.6846981
"89","115",3648543.68470001
"90","45",40131935.1771889
"91","45",284077001.606646
"92","105",29181242.4735565
"93","135",10947382.8723507
"94","55",3649963.97151184
"95","115",10949891.3176613
"96","125",3649963.97151184
"97","155",3649963.97151184
"98","85",65689737.081152
"99","65",14600943.1988125
"100","45",3651383.76085091
"101","75",32858431.6035652
"102","55",21902806.7062569
"103","75",14602695.1664944
"104","85",51074584.3963985
"105","95",29200134.1815052
"106","105",3651383.76085091
"107","115",3651383.76085091
"108","125",10954150.6864967
"109","135",185862602.116266
"110","135",3651383.76085091
"111","125",123921420.618673
"112","35",21907027.6781273
"113","45",32860607.9686432
"114","25",3652803.05253029
"115","25",18260179.9977245
"116","75",43814127.2801743
"117","85",3652803.0525322
"118","75",3652803.0525322
"119","115",7305605.95625305
"120","125",3652803.0525322
"121","135",3652803.0525322
"122","125",3652803.0525322
"123","55",186077346.484758
"124","55",346180615.059832
"125","125",7307024.89891243
"126","25",3654221.84638023
"127","105",14614049.5004139
"128","115",3654221.84638023
"129","125",7308443.54415894
"130","155",47484019.1841297
"131","165",3654221.84638023
"132","135",3654221.84637833
"133","75",32888145.3999271
"134","85",21925329.636446
"135","95",18270021.9191456
"136","45",10966919.8330727
"137","55",3655640.14222145
"138","55",7311280.13603592
"139","65",444543316.964357
"140","115",7311280.13603592
"141","125",3655640.14222145
"142","85",65755696.1661758
"143","65",302694606.618481
"144","125",14622560.0707054
"145","125",7312698.08210564
"146","85",3657057.93988419
"147","55",3657057.93988419
"148","75",3657057.93988228
"149","85",7314115.73157883
"150","95",7314115.73157883
"151","105",10969423.4488811
"152","115",25586973.3940639
"153","65",106011705.258833
"154","115",14625395.1676807
"155","105",21940595.6256657
"156","55",7315533.17907906
"157","65",10972923.5438824
"158","75",7315533.17907906
"159","125",7315533.17907906
"160","155",10972923.5438786
"161","35",3658475.23919487
"162","55",3658475.23919487
"163","85",3658475.23919678
"164","95",7316950.33040237
"165","105",7316950.33040237
"166","135",3658475.23919487
"167","125",3658475.23919487
"168","155",25611160.8749771
"169","35",157216050.988005
"170","115",10977175.0914688
"171","145",7318367.27916527
"172","55",3659892.03996849
"173","65",3659892.0399704
"174","65",3659892.0399704
"175","85",3659892.03996658
"176","65",3659892.0399704
"177","85",3659892.0399704
"178","95",3659892.03996658
"179","105",3659892.0399704
"180","115",3659892.0399704
"181","125",3659892.03996658
"182","155",7319783.93215942
"183","155",3659892.0399704
"184","115",3659892.0399704
"185","125",7319783.93215942
"186","55",733062857.486227
"187","75",73187621.6535339
"188","125",14642400.4686813
"189","65",3661308.34204674
"190","65",3661308.34204483
"191","75",3661308.34204483
"192","85",3661308.34204483
"193","75",54884699.804615
"194","85",3661308.34204483
"195","115",3661308.34204483
"196","115",3661308.34204674
"197","145",3661308.34204483
"198","135",43900852.8619366
"199","65",171732223.685009
"200","75",7324032.48729134
"201","105",7324032.48729134
"202","135",14648481.1389599
"203","125",25635401.8374996
"204","25",80529037.6488552
"205","55",3662724.1452446
"206","85",3662724.1452446
"207","105",3662724.14524651
"208","95",18310205.3506031
"209","125",3662724.1452446
"210","145",387368958.792122
"211","45",226695853.485943
"212","45",84125060.1961994
"213","75",87817973.4024258
"214","85",69559938.4623966
"215","135",40289795.2072639
"216","85",21980589.6058159
"217","65",10989920.7563324
"218","95",36626822.6683235
"219","145",29295045.3702564
"220","25",7328278.75162888
"221","65",215770036.373941
"222","65",3664139.44939232
"223","95",3664139.44939232
"224","75",3664139.44939423
"225","95",18320694.3037872
"226","85",7328278.75162888
"227","105",3664139.44939423
"228","115",7328278.75162506
"229","105",3664139.44939423
"230","115",14656556.3259735
"231","145",7328278.75162506
"232","145",10990669.7330627
"233","135",10992417.7595444
"234","125",3664139.44939423
"235","135",3664139.44939423
"236","45",7329693.70370865
"237","75",40300953.2224216
"238","25",3665554.25431824
"239","85",10996662.1751442
"240","95",3665554.25431824
"241","105",3665554.25431824
"242","95",3665554.25431824
"243","105",7331108.36167526
"244","125",3665554.25431824
"245","125",32974251.280201
"246","155",3665554.25431824
"247","145",3665554.25431824
"248","125",3665554.25431824
"249","135",29301788.5803261
"250","85",117175065.201813
"251","45",278058950.226507
"252","75",7332522.81415367
"253","105",18331599.5218658
"254","155",14665045.3346138
"255","115",7332522.81415367
"256","45",18331346.5383568
"257","65",14665045.3346176
"258","85",3666968.55983734
"259","105",3666968.55983734
"260","135",11000905.0925407
"261","145",7333936.97293854
"262","125",18329598.4224701
"263","85",3666968.55983734
"264","85",3666968.55983734
"265","125",58617728.29249
"266","135",25667869.6125622
"267","155",22003224.3721371
"268","65",14667873.7397804
"269","95",11002652.9433918
"270","135",190332687.665331
"271","155",11002652.9433918
"272","95",7335350.92562485
"273","45",3668382.36578369
"274","85",3668382.36578369
"275","105",3668382.36578751
"276","145",3668382.36578751
"277","155",11003399.5402164
"278","115",11005146.5112114
"279","105",3668382.36578751
"280","105",3668382.36578751
"281","145",25673686.7534714
"282","65",281993424.830082
"283","85",25678008.2652702
"284","125",11006894.0082397
"285","135",18346327.4307404
"286","45",3669795.67199898
"287","125",14676355.7827034
"288","135",7339591.19765854
"289","155",7339591.19765854
"290","135",3669795.67199898
"291","145",3669795.67199898
"292","145",142985272.835619
"293","145",3669795.67199898
"294","145",7339591.19765854
"295","135",66013984.6970978
"296","115",40343715.9594784
"297","75",47692697.3358116
"298","85",29361445.5606995
"299","105",7341004.15027809
"300","125",36693381.3188343
"301","125",14682008.0081043
"302","85",7341004.15027618
"303","85",7341004.15027809
"304","95",7341004.15027618
"305","75",7342416.81044388
"306","95",3671208.47827911
"307","95",3671208.47827911
"308","95",3671208.47827911
"309","115",11013624.8503494
"310","155",3671208.47827721
"311","135",7342416.81044769
"312","145",3671208.47827911
"313","125",3671208.47827721
"314","115",7342416.81044388
"315","85",3671208.47827911
"316","65",3671208.47827721
"317","95",3671208.47827911
"318","105",3671208.47827911
"319","55",326146229.108524
"320","135",18354962.8362198
"321","135",36711182.7915287
"322","65",47711756.1917
"323","25",14684833.4130268
"324","135",25698458.2633762
"325","135",7343829.26274872
"326","135",11016115.8576603
"327","115",11015371.6385632
"328","95",3672620.78447151
"329","105",3672620.7844696
"330","115",3672620.78447151
"331","125",7345241.42303085
"332","135",3672620.7844696
"333","125",14688068.117054
"334","135",3672620.7844696
"335","105",3672620.7844696
"336","145",3672620.78447151
"337","125",3672620.78447151
"338","105",3672620.78447151
"339","115",7345241.42303085
"340","95",7345241.42303085
"341","105",3672620.78447151
"342","115",11017861.7697639
"343","85",3672620.78447151
"344","95",3672620.7844696
"345","105",29369664.8256817
"346","105",40390094.2742844
"347","125",22033977.7108097
"348","65",25704107.4264545
"349","75",3674032.59039879
"350","105",3674032.59039879
"351","115",3674032.59039879
"352","115",3674032.59039879
"353","115",3674032.59039879
"354","125",7348065.03508759
"355","105",3674032.59039879
"356","125",11020351.6300011
"357","135",3674032.59039879
"358","125",3674032.59039879
"359","115",3674032.59039879
"360","115",3674032.59039879
"361","95",3674032.59039879
"362","85",3674032.59039879
"363","105",7348065.03508759
"364","85",7348065.03508759
"365","95",7348065.03509903
"366","105",7348065.03508759
"367","115",3674032.59039879
"368","85",3674032.59039879
"369","105",3674032.59039879
"370","95",3674032.59039879
"371","95",3674032.59039879
"372","65",88095854.7069244
"373","115",14696129.8611488
"374","125",33055330.4084835
"375","65",14696129.8611469
"376","105",29389436.3192673
"377","135",7349476.48627853
"378","105",7349476.48627853
"379","115",7349476.48627853
"380","105",11023843.2662354
"381","45",11026331.1056671
"382","95",3675443.89587975
"383","95",3675443.89587975
"384","125",3675443.89587975
"385","105",3675443.89587975
"386","125",51415973.2753563
"387","115",3675443.89587975
"388","95",3675443.89587975
"389","105",3675443.89587975
"390","95",3675443.89587975
"391","85",3675443.89587975
"392","65",3675443.89587975
"393","75",3675443.89587975
"394","65",3675443.89587975
"395","45",7350887.64627457
"396","65",3675443.89587975
"397","105",3675443.89587975
"398","95",3675443.89587975
"399","85",7350887.64626694
"400","75",3675443.89587975
"401","65",3675443.89587975
"402","105",7350887.64626694
"403","85",3675443.89587975
"404","75",3675443.89587975
"405","85",3675443.89587975
"406","95",7350887.64627457
"407","85",3675443.89587975
"408","95",3675443.89587975
"409","115",150466395.716219
"410","45",80823579.8348007
"411","145",77094691.5510807
"412","95",51425820.0020199
"413","75",69793906.5222397
"414","35",22051251.2779884
"415","115",7352298.59663391
"416","135",22050842.6867256
"417","115",11028076.8277817
"418","85",18380635.7139931
"419","75",7353709.25621796
"420","85",3676854.70075417
"421","95",3676854.70075417
"422","105",3676854.70075417
"423","125",3676854.70075417
"424","125",3676854.70075417
"425","135",3676854.70075417
"426","115",3676854.70075417
"427","105",3676854.70075417
"428","105",3676854.70075417
"429","125",3676854.70075417
"430","105",14707417.3501587
"431","95",3676854.70075417
"432","85",7353709.25621414
"433","75",7353709.25622177
"434","65",3676854.70075417
"435","55",3676854.70075417
"436","75",3676854.70075417
"437","65",3676854.70075417
"438","55",3676854.70075417
"439","105",3676854.70075417
"440","115",3676854.70075417
"441","95",3676854.70075417
"442","85",7353709.25621414
"443","75",88101580.0837364
"444","85",7353709.25622177
"445","75",3676854.70075417
"446","85",7353709.25622177
"447","65",3676854.70075417
"448","75",3676854.70075417
"449","85",3676854.70075417
"450","145",55124444.9781799
"451","135",29404551.441946
"452","125",29410268.9180927
"453","65",7355119.70558739
"454","85",102904876.741327
"455","135",55141122.4604149
"456","125",11032308.8871002
"457","75",14709832.4041138
"458","75",7355119.70558739
"459","95",14707418.3022213
"460","25",3678265.00483322
"461","65",3678265.00483322
"462","95",7356529.86459732
"463","115",14708493.835186
"464","125",3678265.00483322
"465","135",3678265.00483322
"466","115",3678265.00483322
"467","125",3678265.00483322
"468","115",3678265.00483322
"469","105",3678265.00483322
"470","105",3678265.00483322
"471","85",11033049.9393005
"472","105",3678265.00483322
"473","95",3678265.00483322
"474","65",7356529.86459732
"475","75",3678265.00483322
"476","65",3678265.00483322
"477","75",3678265.00483322
"478","55",3678265.00483322
"479","25",3678265.00483322
"480","55",3678265.00483322
"481","65",3678265.00483322
"482","75",3678265.00483322
"483","85",7356529.86459351
"484","65",7356529.86459351
"485","85",11033049.9393005
"486","75",3678265.00483322
"487","75",3678265.00483322
"488","55",3678265.00483322
"489","85",3678265.00483322
"490","75",3678265.00483322
"491","85",58834305.736351
"492","135",18390248.6998959
"493","45",11034794.5135555
"494","45",11036539.4436817
"495","75",823607825.804928
"496","85",7357939.81279945
"497","125",29414834.6013012
"498","145",11036539.4436817
"499","95",7357939.81280136
"500","65",11036539.4436817
"501","95",7357939.81280136
"502","65",7357939.81280136
"503","75",11037279.7047787
"504","105",3679674.80796814
"505","85",3679674.80796623
"506","135",3679674.80796814
"507","145",3679674.80796814
"508","155",3679674.80796623
"509","145",3679674.80796623
"510","125",3679674.80796814
"511","135",3679674.80796623
"512","105",3679674.80796814
"513","95",3679674.80796814
"514","115",3679674.80796623
"515","105",3679674.80796814
"516","85",3679674.80796623
"517","85",3679674.80796814
"518","75",3679674.80796623
"519","55",7359349.47106552
"520","45",3679674.80796814
"521","55",3679674.80796623
"522","45",7359349.47106552
"523","55",3679674.80796814
"524","65",3679674.80796623
"525","55",3679674.80796623
"526","75",3679674.80796814
"527","85",3679674.80796623
