fid,DN,area
"1","85",3618603.05328369
"2","75",3621463.94639397
"3","75",14488714.8906136
"4","75",39830167.1412067
"5","75",97763558.9266758
"6","85",3624322.86362839
"7","85",58000569.8907547
"8","85",3628607.53159142
"9","85",10890103.6860809
"10","105",3631461.50293159
"11","85",3634313.49345589
"12","75",101681461.964516
"13","85",14537253.478281
"14","95",3635738.74547768
"15","85",152488523.411299
"16","85",250253756.902084
"17","95",3637163.5017662
"18","95",36375039.9991741
"19","85",14562892.3407593
"20","85",25476136.7435322
"21","85",7287137.40718079
"22","85",3645701.61930656
"23","85",10938857.3711548
"24","85",7292824.51987076
"25","85",3647122.9005661
"26","75",3647122.90056419
"27","75",3647122.90056419
"28","85",7295666.58526421
"29","85",7295666.58526421
"30","85",25533552.1589813
"31","105",7298507.65620804
"32","105",7298507.65620804
"33","105",3649963.97151184
"34","85",3649963.97151184
"35","85",3649963.97151184
"36","85",3649963.97151184
"37","85",10951643.3847446
"38","115",14603119.1677322
"39","85",7301347.73236275
"40","105",3651383.76085281
"41","85",3651383.76085091
"42","85",32864717.26618
"43","75",3652803.0525322
"44","85",3652803.05253029
"45","85",3652803.0525322
"46","75",3654221.84637833
"47","95",3654221.84638023
"48","85",3654221.84637833
"49","85",3654221.84638023
"50","105",94962289.133852
"51","105",14619723.6801949
"52","75",10964415.9628963
"53","95",3655640.14222145
"54","115",3655640.14221954
"55","95",3655640.14221954
"56","85",3655640.14222145
"57","85",18281456.0881615
"58","75",3657057.93988419
"59","85",14625395.8676147
"60","105",51177870.8943214
"61","85",65812683.1377659
"62","95",10972923.5438824
"63","85",7315533.17908096
"64","65",3658475.23919487
"65","95",3658475.23919678
"66","105",3658475.23919487
"67","105",14637152.6046906
"68","85",3659892.03996849
"69","75",3659892.03996849
"70","85",3659892.0399704
"71","75",3659892.03996849
"72","95",3659892.03996849
"73","85",3659892.0399704
"74","105",21953522.5225296
"75","105",3659892.0399704
"76","105",3659892.0399704
"77","85",3659892.03996658
"78","85",3659892.03996658
"79","85",21957934.6445751
"80","85",25618319.1099415
"81","85",58491973.7239647
"82","95",18299459.701149
"83","85",7321200.38201523
"84","85",10981425.1430798
"85","85",3661308.34204483
"86","65",3661308.34204674
"87","95",3661308.34204674
"88","85",3661308.34204674
"89","95",3661308.34204674
"90","95",3661308.34204674
"91","75",3661308.34204674
"92","105",3661308.34204674
"93","75",3661308.34204674
"94","105",3661308.34204483
