fid,DN,area
"1","85",14468686.9713993
"2","105",3618603.05328369
"3","105",3621463.94639206
"4","95",14485854.2528915
"5","105",7244357.59847641
"6","105",7247216.51571083
"7","85",3624322.86362457
"8","85",14497289.9258347
"9","75",3624322.86362457
"10","75",3625751.58083725
"11","85",3627179.80355263
"12","75",3627179.80355072
"13","85",3628607.53159142
"14","85",3628607.53159142
"15","105",21765933.1353989
"16","85",10887579.2460938
"17","95",3630034.76477432
"18","85",3630034.76477814
"19","95",10891860.6028862
"20","115",3631461.50293159
"21","95",3631461.50292969
"22","105",3631461.50292969
"23","105",3632887.74589157
"24","95",3632887.74589157
"25","65",10900418.8595638
"26","105",7268626.83545685
"27","95",3634313.49345779
"28","105",39973046.7900486
"29","105",43613750.9971924
"30","105",123546476.388035
"31","105",54508014.4386349
"32","85",29086341.8355808
"33","85",130641537.901367
"34","95",10909735.2692509
"35","95",65438016.8579235
"36","105",83631940.4236069
"37","95",2135972308.99508
"38","75",40055215.7245293
"39","85",3642857.56608963
"40","55",21853967.1317005
"41","105",14574703.2433643
"42","75",10930325.9049702
"43","95",40061470.0502605
"44","95",3644279.84108925
"45","95",3644279.84108734
"46","75",10937104.2585793
"47","115",58304438.8914337
"48","115",207541128.80055
"49","105",3647122.9005661
"50","85",3647122.90056419
"51","65",65568571.2794113
"52","115",3648543.6846981
"53","65",18243806.3828983
"54","75",123726732.486609
"55","115",21892350.0675926
"56","105",3649963.97151184
"57","95",7299927.79380035
"58","75",3651383.76085091
"59","65",14605534.5457458
"60","85",7305605.95625305
"61","85",3652803.0525322
"62","85",3654221.84638023
"63","105",383060324.056044
"64","65",259112834.959867
"65","105",3655640.14222145
"66","85",3655640.14222145
"67","65",10965169.7059021
"68","105",3657057.93988609
"69","65",3657057.93988419
"70","85",3657057.93988228
"71","85",7314115.73157883
"72","65",3658475.23919678
"73","95",21950849.9941406
"74","85",14636734.262558
"75","105",3659892.03996849
"76","65",3659892.0399704
"77","85",3659892.03996658
"78","105",36591835.1028271
"79","115",14648064.6796455
"80","65",7324032.48729324
"81","65",10985673.6982117
"82","85",7324032.48729134
"83","55",25632321.2250099
"84","85",3664139.44939423
"85","85",3664139.44939423
"86","65",18315367.4019222
"87","65",7329693.70371246
"88","85",7331108.36167526
"89","65",3665554.25431824
"90","75",3666968.55983734
"91","65",7333936.97293854
"92","65",3666968.55983734
"93","85",7333936.97294235
"94","85",11002652.9433937
"95","75",14673527.9977798
"96","75",3668382.36578751
"97","85",3668382.36578751
"98","75",7336764.58504486
"99","65",14676767.5428314
"100","95",3669795.67199898
"101","85",3669795.67199898
"102","95",3669795.67199898
"103","85",3669795.67199898
"104","105",304080789.982225
"105","115",66004513.3065376
"106","75",161276824.368004
"107","105",80611706.3662262
"108","65",14679182.1880646
"109","125",3671208.47827911
"110","55",3671208.47827721
"111","65",11011878.5849075
"112","75",3671208.47827721
"113","125",80753196.5097027
"114","85",11016115.8576622
"115","125",3672620.78447533
"116","75",3672620.78447151
"117","95",14690482.6376266
"118","75",18366336.0426865
"119","85",7346653.3748703
"120","85",3674032.59039879
"121","65",25715068.5390186
"122","75",33066290.0638161
"123","115",7349476.48627472
"124","105",11023843.2662392
"125","75",95486894.8167725
"126","75",25724466.0219193
"127","55",11023843.2662354
"128","65",7349476.48627853
"129","125",7350887.64626694
"130","75",33066438.4948521
"131","75",7350887.64626694
"132","85",22048428.2940521
"133","95",3675443.89587975
"134","105",22048428.4577789
"135","55",18374395.867382
"136","85",11028818.6713428
"137","85",3676854.70075417
"138","85",7353709.25621414
"139","75",7353709.25622177
"140","85",7353709.25621414
"141","105",3676854.70075417
"142","65",77190292.4067764
"143","75",18385348.5359344
"144","95",7355119.70558739
"145","105",3678265.00483513
"146","75",3678265.00483513
"147","105",7356529.86459351
"148","95",3678265.00483322
"149","85",3678265.00483322
"150","85",3678265.00483322
"151","95",1010443614.10573
"152","65",224119826.246641
"153","65",91881327.1855259
"154","105",7357939.81280136
"155","85",29435367.5342903
"156","85",11039023.8444366
"157","95",3679674.80796814
"158","95",3679674.80796814
"159","135",3679674.80796814
"160","95",3679674.80796814
"161","85",7360758.91792297
"162","95",11040768.4970112
"163","115",7360758.91792297
"164","105",7362168.07526016
"165","75",3681084.10995865
"166","85",7362168.07526016
"167","75",3681084.10995674
"168","105",3681084.10995483
"169","155",3681084.10995674
"170","195",3681084.10995483
"171","145",3681084.10995483
"172","95",3681084.10995483
"173","85",3681084.10995674
"174","85",3681084.10995483
"175","85",14721517.5463295
"176","145",3681084.10995483
"177","105",3681084.10995674
"178","95",3681084.10995483
"179","85",11043251.7512589
"180","75",3681084.10995483
"181","75",3681084.10995483
"182","95",29437395.4569149
"183","85",66233058.5275574
"184","85",7363577.02060318
"185","65",55201157.9245663
"186","75",3682492.91064835
"187","85",3682492.91064644
"188","145",3682492.91064835
"189","205",3682492.91064644
"190","175",3682492.91064835
"191","95",3682492.91064835
"192","125",3682492.91064835
"193","105",3682492.91064644
"194","85",3682492.91064835
"195","85",3682492.91064835
"196","95",3682492.91064644
"197","125",3682492.91064835
"198","95",3682492.91064835
"199","85",3682492.91064644
"200","75",3682492.91064835
"201","105",99356082.654274
"202","65",330499073.807907
"203","115",11049959.9810276
"204","95",7366394.12050247
"205","75",3683901.20985413
"206","55",3683901.20985413
"207","75",3683901.20985413
"208","95",3683901.20985413
"209","105",3683901.20985413
"210","65",7367802.27547073
"211","75",3683901.20985413
"212","105",3683901.20985413
"213","115",3683901.20985413
"214","85",7367802.27547455
"215","85",3683901.20985413
"216","105",3683901.20985413
"217","95",3683901.20985413
"218","85",3683901.20985413
"219","75",55244429.1909904
"220","55",14734531.0991974
"221","65",18421314.5186768
"222","85",14738420.146286
"223","65",7369210.21726608
"224","105",3685309.00741386
"225","65",3685309.00741196
"226","75",3685309.00741196
"227","85",3685309.00741386
"228","105",3685309.00741386
"229","115",3685309.00741196
"230","95",3685309.00741386
"231","85",7370617.87081146
"232","75",3685309.00741386
"233","65",3685309.00741386
"234","85",36834112.8406944
"235","85",3685309.00741386
"236","55",128872064.748287
"237","105",11057669.667305
"238","125",7372025.31056213
"239","115",3686716.30314827
"240","65",11058405.9765549
"241","95",3686716.30315018
"242","55",3686716.30314827
"243","75",3686716.30314827
"244","55",3686716.30314827
"245","65",3686716.30315018
"246","95",3686716.30314827
"247","55",3686716.30315018
"248","75",3686716.30314827
"249","75",3686716.30314827
"250","95",7373432.46248627
"251","85",7373432.46248627
"252","75",70013085.4451332
"253","85",14745792.7641869
"254","125",11061891.1965294
"255","85",7374839.40003586
"256","55",268260902.131784
"257","75",88378589.4031372
"258","85",25808755.9071217
"259","85",22119225.3704834
"260","115",3688123.09688568
"261","105",14749742.4707527
"262","65",11064368.7162437
"263","95",3688123.09688568
"264","115",3688123.09688568
"265","105",3688123.09688377
"266","85",3688123.09688568
"267","75",11066111.219389
"268","95",18437800.8927994
"269","85",33207394.5709019
"270","85",7377652.48535156
"271","95",7377652.48535156
"272","85",3689529.38846397
"273","75",7379058.63352966
"274","65",3689529.38846588
"275","85",44257873.6008472
"276","95",7379058.63354111
"277","105",3689529.38846588
"278","95",3689529.38846588
"279","135",3689529.38846588
"280","105",3689529.38846588
"281","95",7379058.63354111
"282","85",3689529.38846588
"283","65",672009757.544962
"284","75",397630495.129152
"285","105",14760928.845726
"286","75",36897095.8985672
"287","85",40581335.0399323
"288","85",7380464.56614876
"289","85",3690935.17768669
"290","75",3690935.17768288
"291","95",11072804.9603424
"292","115",3690935.17768288
"293","65",7381870.21219635
"294","105",3690935.17768288
"295","125",7381870.21219635
"296","105",3690935.17768288
"297","85",7381870.21218491
"298","95",3690935.17768288
"299","115",397542165.576441
"300","65",106950597.478073
"301","65",14766550.9980392
"302","95",14766153.6267586
"303","105",14766550.998024
"304","95",11075279.8961983
"305","105",3692340.46440887
"306","65",7384680.7858429
"307","115",3692340.46440887
"308","145",3692340.46440887
"309","115",3692340.46440887
"310","75",3692340.46440887
"311","95",3692340.46440887
"312","55",3692340.46440887
"313","65",3692340.46440887
"314","105",7384680.7858429
"315","95",11075279.8961926
"316","75",3692340.46440887
"317","65",3692340.46440887
"318","55",95944774.180748
"319","85",14771774.700695
"320","95",7386085.71284294
"321","95",11081235.1742935
"322","65",3693745.24843407
"323","115",3693745.24843407
"324","145",3693745.24843407
"325","115",3693745.24843407
"326","85",3693745.24843407
"327","65",3693745.24843407
"328","85",3693745.24843407
"329","165",3693745.24843407
"330","155",3693745.24843407
"331","85",3693745.24843407
"332","65",3693745.24843407
"333","55",14772567.0077915
"334","85",14774979.5662079
"335","95",3693745.24843407
"336","115",3693745.24843407
"337","85",3693745.24843407
"338","75",59092773.3179321
"339","85",36932503.4032803
"340","75",55397685.4900436
"341","155",7388894.77804375
"342","85",7388894.77804375
"343","105",7388894.77804184
"344","75",25860150.1019363
"345","85",14778184.2079144
"346","95",3695149.52960968
"347","75",3695149.52960968
"348","215",3695149.52960968
"349","235",3695149.52960968
"350","195",3695149.52960777
"351","115",3695149.52960968
"352","95",7390298.91667557
"353","85",3695149.52960777
"354","185",7390298.91666794
"355","135",3695149.52960968
"356","75",3695149.52960968
"357","115",3695149.52960968
"358","125",3695149.52960777
"359","115",3695149.52960968
"360","135",3695149.52960968
"361","65",3695149.52960968
"362","95",3695149.52960777
"363","125",7390298.91667557
"364","95",3695149.52960968
"365","125",36935311.5309105
"366","65",22170164.9567966
"367","95",7391702.83736038
"368","85",7391702.83736038
"369","65",3696553.3077507
"370","105",3696553.3077507
"371","125",3696553.3077507
"372","105",3696553.30775261
"373","85",3696553.3077507
"374","165",3696553.3077507
"375","225",3696553.3077507
"376","175",3696553.30775261
"377","105",3696553.3077507
"378","95",3696553.30775261
"379","115",3696553.3077507
"380","95",3696553.30775261
"381","145",7393106.47317505
"382","155",3696553.30775261
"383","95",3696553.3077507
"384","75",3696553.3077507
"385","85",3696553.30775261
"386","85",22174828.2463074
"387","105",3696553.3077507
"388","135",7393106.47317505
"389","95",7393106.47317505
"390","75",14783405.3898468
"391","85",7393106.47317505
"392","105",3696553.30775261
"393","115",3696553.3077507
"394","65",66536380.8451576
"395","95",11089659.4200497
"396","95",14787279.2226982
"397","55",18483832.5304489
"398","85",14789019.4964294
"399","65",11091399.693779
"400","55",11091399.6937904
"401","75",25874805.0836353
"402","95",3697956.58268929
"403","145",11093869.1795998
"404","105",3697956.58268929
"405","75",3697956.58268929
"406","155",3697956.58268929
"407","195",3697956.58268929
"408","115",3697956.58268929
"409","105",3697956.58268929
"410","95",3697956.58268929
"411","85",7395913.02326202
"412","85",3697956.58268929
"413","95",18489780.0710907
"414","105",3697956.58268929
"415","85",3697956.58268929
"416","75",18483832.530447
"417","75",3697956.58268929
"418","95",7395913.02326202
"419","55",51760893.5179577
"420","95",62848415.2226906
"421","105",29584324.78829
"422","95",11095609.157568
"423","85",48072478.5240517
"424","95",40679933.5197468
"425","95",3699359.3542614
"426","95",3699359.3542614
"427","95",3699359.35426331
"428","165",3699359.3542614
"429","215",3699359.3542614
"430","235",3699359.35426331
"431","175",3699359.3542614
"432","125",7398718.56661987
"433","145",3699359.3542614
"434","175",3699359.35426331
"435","145",3699359.35426331
"436","85",22185997.7893162
"437","75",3699359.35426331
"438","75",3699359.3542614
"439","85",11098077.495163
"440","85",3699359.35426331
"441","55",3699359.35426331
"442","95",11098077.495163
"443","105",7398718.56661987
"444","85",177383390.562256
"445","75",7400120.97654915
"446","85",14800632.8885002
"447","65",7400120.97654724
"448","105",3700761.62228775
"449","85",3700761.62228775
"450","105",3700761.62228775
"451","145",3700761.62228394
"452","245",3700761.62228775
"453","265",7401523.10288239
"454","235",3700761.62228394
"455","215",3700761.62228394
"456","235",3700761.62228394
"457","195",3700761.62228394
"458","185",3700761.62228394
"459","135",3700761.62228394
"460","145",3700761.62228394
"461","115",3700761.62228394
"462","85",7401523.10287857
"463","75",7401523.10287857
"464","75",3700761.62228394
"465","75",3700761.62228394
"466","85",7401523.10288239
"467","95",3700761.62228394
"468","95",33304828.2854481
"469","75",5303859647.72399
"470","85",55498853.0572929
"471","215",7402925.00887108
"472","95",7402925.00887299
"473","95",7402925.00887299
"474","65",276919322.291975
"475","85",3702163.38658524
"476","85",14808652.1315842
"477","85",3702163.38658524
"478","155",3702163.38658524
"479","195",3702163.38658905
"480","245",3702163.38658905
"481","225",3702163.38658714
"482","195",3702163.38658905
"483","255",3702163.38658905
"484","225",3702163.38658905
"485","205",7404326.63169861
"486","195",3702163.38658905
"487","125",3702163.38658905
"488","75",7404326.63169861
"489","65",3702163.38658905
"490","95",3702163.38658905
"491","115",3702163.38658905
"492","95",3702163.38658714
"493","55",22206023.9381199
"494","85",3702163.38658714
"495","95",3702163.38658905
"496","75",3702163.38658905
"497","85",3702163.38658714
"498","55",3702163.38658905
"499","125",3702163.38658905
"500","95",262369571.736925
"501","105",417102760.485155
"502","65",14809716.9565086
"503","65",22211523.9748421
"504","95",11106489.65588
"505","105",18510815.5007362
"506","85",251179109.654633
"507","105",14811455.7844467
"508","85",7405728.03359604
"509","255",11108228.48382
"510","75",11108228.48382
"511","75",11108228.4838181
"512","95",40724131.1067162
"513","95",11108228.4838181
"514","95",3703564.64700699
"515","85",3703564.6470089
"516","115",3703564.64700699
"517","105",3703564.6470089
"518","125",3703564.6470089
"519","115",3703564.64700699
"520","95",7407129.15274811
"521","85",3703564.64700699
"522","105",3703564.6470089
"523","225",3703564.64700699
"524","225",3703564.64700699
"525","175",3703564.64700699
"526","105",3703564.64700699
"527","175",3703564.64700699
"528","235",3703564.64700699
"529","185",3703564.64700699
"530","125",3703564.64700699
"531","145",3703564.64700699
"532","165",3703564.64700699
"533","95",3703564.64700699
"534","75",3703564.64700699
"535","95",3703564.64700699
"536","125",3703564.64700699
"537","75",3703564.64700699
"538","95",3703564.64700699
"539","85",3703564.64700699
"540","95",3703564.64700699
"541","85",3703564.64700699
"542","85",3703564.64700699
"543","105",244033142.825605
"544","105",14811455.0592346
"545","105",22217183.0928288
"546","105",22221386.4501114
"547","185",7408530.05036545
"548","85",11112431.9024887
"549","75",354625380.70586
"550","85",48118642.4099236
"551","105",7408530.05036163
"552","175",3704965.40335655
"553","225",3704965.40335655
"554","205",3704965.40335464
"555","145",3704965.40335655
"556","115",3704965.40335655
"557","95",3704965.40335464
"558","135",3704965.40335655
"559","235",3704965.40335464
"560","245",11113157.9662914
"561","215",3704965.40335464
"562","115",3704965.40335655
"563","95",3704965.40335464
"564","135",3704965.40335655
"565","85",3704965.40335464
"566","85",3704965.40335655
"567","75",3704965.40335464
"568","95",3704965.40335464
"569","85",14817059.8184185
"570","65",3704965.40335464
"571","65",3704965.40335464
"572","75",3704965.40335655
"573","85",3704965.40335464
"574","105",3704965.40335655
"575","85",3938205535.58505
"576","65",147945426.021471
"577","95",594176339.074179
"578","65",22229791.7748699
"579","85",7411331.05884361
"580","75",118394936.669411
"581","95",7411331.05884361
"582","85",14822273.76367
"583","85",7411331.05884361
"584","95",14822661.8358002
"585","65",3706365.65548897
"586","85",3706365.65548897
"587","195",3706365.65548325
"588","175",3706365.65548325
"589","165",3706365.65548897
"590","95",3706365.65548325
"591","85",7412731.1701355
"592","95",3706365.65548325
"593","135",3706365.65548325
"594","215",3706365.65548897
"595","155",3706365.65548325
"596","195",3706365.65548325
"597","155",3706365.65548897
"598","95",3706365.65548706
"599","85",3706365.65548706
"600","55",3706365.65548706
"601","85",7412731.1701355
"602","95",3706365.65548897
"603","105",3706365.65548897
"604","85",11119096.4031143
"605","55",3706365.65548897
"606","75",7412731.1701355
"607","65",14822711.8567371
"608","85",3706365.65548706
"609","105",14822661.1090565
"610","125",11119096.4620476
"611","85",162906970.057266
"612","85",33349950.8607845
"613","115",3707765.40320396
"614","95",3707765.40320778
"615","85",7415530.66579437
"616","95",18533613.8211594
"617","115",3707765.40320778
"618","95",3707765.40320778
"619","95",7415530.66579437
"620","105",3707765.40320778
"621","145",7415530.66579437
"622","125",3707765.40320778
"623","135",3707765.40320396
"624","85",3707765.40320587
"625","75",3707765.40320587
"626","105",3707765.40320396
"627","115",3707765.40320396
"628","105",3707765.40320587
"629","75",3707765.40320396
"630","55",11121558.6930103
"631","75",7415530.66579056
"632","65",3707765.40320396
"633","115",273869147.750692
"634","75",40764418.1156082
"635","55",48176135.6741753
"636","115",25948757.8225727
"637","85",11125756.7866077
"638","65",7416930.04955101
"639","85",18539887.8452969
"640","115",3709164.64634514
"641","95",48181393.3097534
"642","85",3709164.64634514
"643","95",3709164.64634514
"644","115",3709164.64634705
"645","115",3709164.64634514
"646","105",3709164.64634705
"647","85",14833859.8180809
"648","95",3709164.64634514
"649","145",3709164.64634514
"650","135",3709164.64634514
"651","95",3709164.64634705
"652","95",3709164.64634705
"653","85",3709164.64634514
"654","115",3709164.64634514
"655","75",3709164.64634705
"656","65",3709164.64634705
"657","75",3709164.64634705
"658","85",48192531.1227646
"659","75",3709164.64634705
"660","105",3709164.64634705
"661","95",3709164.64634514
"662","85",7418329.15228653
"663","85",25956092.8984947
"664","85",25964488.8626156
"665","75",14836658.0806484
"666","85",37092320.2897606
"667","95",7419728.03109932
"668","115",11129230.4463272
"669","65",901040859.321985
"670","85",18550261.7498283
"671","85",14836658.0806484
"672","75",11129230.4463272
"673","115",3710563.38475037
"674","115",7421126.62931061
"675","105",37082523.3696384
"676","75",51934909.0679188
"677","95",7421126.62931061
"678","95",7421126.62931061
"679","115",3710563.38475418
"680","165",7421126.62931061
"681","125",3710563.38475418
"682","95",3710563.38475418
"683","85",3710563.38475037
"684","105",3710563.38475418
"685","115",3710563.38475037
"686","145",3710563.38475418
"687","135",3710563.38475418
"688","95",3710563.38475418
"689","105",3710563.38475418
"690","115",3710563.38475037
"691","145",3710563.38475037
"692","95",3710563.38475037
"693","75",3710563.38475037
"694","55",3710563.38475037
"695","75",3710563.38475037
"696","85",3710563.38475037
"697","105",3710563.38475037
"698","85",3710563.38475037
"699","105",3710563.38475037
"700","115",3710563.38475037
"701","145",3710563.38475037
"702","175",3710563.38475037
"703","135",3710563.38475037
"704","65",3710563.38475037
"705","75",506114061.805584
"706","75",100078704.167604
"707","65",25968347.5895805
"708","55",37098975.3438644
"709","105",11131689.6493359
"710","65",22257784.2048264
"711","75",81597751.1567097
"712","75",33391686.0436249
"713","65",11133426.2970333
"714","95",7422525.00298882
"715","105",7423923.09649658
"716","85",25977844.4191494
"717","95",3711961.61823654
"718","105",7423923.09649658
"719","125",3711961.61823654
"720","145",3711961.61823654
"721","125",3711961.61823845
"722","135",3711961.61823654
"723","115",25972833.0689411
"724","105",3711961.61823654
"725","125",3711961.61823654
"726","105",7423923.09649658
"727","85",3711961.61823845
"728","75",3711961.61823845
"729","85",3711961.61823845
"730","85",3711961.61823845
"731","65",3711961.61823845
"732","75",3711961.61823845
"733","115",3711961.61823845
"734","105",3711961.61823845
"735","125",3711961.61823845
"736","145",3711961.61823845
"737","205",3711961.61823845
"738","175",3711961.61823845
"739","95",3711961.61823845
"740","65",33388025.0113525
"741","95",29692894.9638176
"742","105",44525020.4348984
"743","75",18558747.261898
"744","115",7425320.96486282
"745","105",18563324.1984005
"746","95",14850641.6499901
"747","85",11137620.6325874
"748","65",7426718.5534935
"749","85",7426718.55349731
"750","125",3713359.34662628
"751","145",3713359.34662628
"752","95",7426718.5534935
"753","105",7426718.5534935
"754","105",3713359.34662628
"755","95",7426718.5534935
"756","85",3713359.34662819
"757","95",3713359.34662819
"758","85",11140077.4808426
"759","85",3713359.34662819
"760","95",3713359.34662819
"761","105",3713359.34662819
"762","105",3713359.34662819
"763","85",11140077.5346298
"764","95",22281596.1457005
"765","105",7428115.91639519
"766","85",7428115.91639519
"767","75",14855849.0382862
"768","65",7428115.91639519
"769","55",22284346.6319542
"770","115",3714756.569767
"771","105",3714756.569767
"772","105",7429512.99998856
"773","85",3714756.569767
"774","95",3714756.569767
"775","115",14856613.5100555
"776","105",3714756.569767
"777","85",11144269.1511116
"778","95",89050448.974575
"779","85",11144269.1511116
"780","95",11142534.0173912
"781","75",3714756.569767
"782","65",7429513
"783","75",800633415.461006
"784","85",3714756.56976509
"785","95",7429513
"786","75",63098760.9817772
"787","75",3714756.569767
"788","125",103867775.574017
"789","95",33431027.8743
"790","105",11146004.7562237
"791","55",7430909.85723686
"792","85",7430909.85723495
"793","145",3716153.28746986
"794","115",3716153.28746986
"795","135",3716153.28746986
"796","105",11148459.305088
"797","95",3716153.28746986
"798","55",3716153.28746986
"799","85",3716153.28746986
"800","85",3716153.28746986
"801","95",3716153.28746986
"802","55",37141636.4015846
"803","75",3716153.28746986
"804","65",33428317.4928532
"805","85",7432306.4356041
"806","105",3716153.28746986
"807","135",3716153.28746986
"808","145",3716153.28746986
"809","75",192831562.804567
"810","135",33438434.189209
"811","105",11150913.5394154
"812","55",14864612.6442871
"813","115",3717549.49958038
"814","85",7435098.86004639
"815","105",3717549.49957657
"816","95",11152647.9422874
"817","85",26013617.7362595
"818","95",3717549.49958038
"819","105",3717549.49958038
"820","115",3717549.49958038
"821","95",3717549.49958038
"822","85",3717549.49958038
"823","75",3717549.49958038
"824","75",3717549.49958038
"825","85",3717549.49958038
"826","85",40854644.9255028
"827","75",29739252.7951107
"828","95",33457942.3094978
"829","85",14871254.3127575
"830","85",7437890.27292633
"831","115",14875780.3176994
"832","75",1678789513.69402
"833","85",7439285.61221695
"834","75",7439285.61221123
"835","75",11159286.9937248
"836","95",3720340.40630722
"837","115",3720340.40630722
"838","55",3720340.40630722
"839","75",3720340.40630722
"840","95",26035404.1737709
"841","75",141127611.994894
"842","105",7442075.50688744
"843","95",111535323.988331
"844","85",48355673.5536213
"845","75",14884150.736618
"846","85",7442075.50688934
"847","135",3721735.10057831
