fid,DN,area
"1","5",3618603.05328369
"2","25",3621463.94639206
"3","15",3621463.94639397
"4","25",3621463.94639206
"5","15",21737360.4649982
"6","25",3624322.86362839
"7","35",14497289.925827
"8","15",3624322.86362457
"9","45",3624322.86362839
"10","25",3625751.58083534
"11","35",3625751.58083534
"12","5",3625751.58083534
"13","25",3625751.58083725
"14","35",7251503.0090065
"15","15",3625751.58083725
"16","25",10879012.078228
"17","25",10879012.078228
"18","35",7252931.38438606
"19","35",14505421.7324314
"20","25",7252931.38438606
"21","25",3627179.80355263
"22","5",3627179.80355072
"23","35",3627179.80355263
"24","25",43505067.8802643
"25","25",3628607.53159142
"26","25",7257214.910923
"27","35",3628607.53158951
"28","25",3628607.53158951
"29","25",10884065.2963276
"30","15",3628607.53159142
"31","25",3628607.53158951
"32","25",3628607.53158951
"33","5",3630034.76477814
"34","35",3630034.76477814
"35","35",10891860.6028862
"36","15",25410242.5542889
"37","5",3631461.50292969
"38","25",7262922.85400009
"39","35",7262922.85399628
"40","25",3631461.50292969
"41","25",3631461.50292969
"42","25",3631461.50292969
"43","25",3631461.50292969
"44","25",3631461.50292969
"45","25",54437338.6178818
"46","35",7264349.24882126
"47","35",3632887.74589157
"48","25",3632887.74589157
"49","35",3632887.74588966
"50","45",50847589.1720104
"51","25",29063099.9551144
"52","15",7267201.23934746
"53","5",3634313.49345207
"54","25",3634313.49345779
"55","35",3634313.49345589
"56","25",36323605.7612972
"57","25",79902006.7558632
"58","35",18168714.9812107
"59","25",69014310.2308273
"60","25",10904695.7583809
"61","35",7270052.23893356
"62","5",39981929.9659233
"63","45",36357261.2041931
"64","25",3637163.5017662
"65","25",14548652.4965363
"66","35",3637163.5017662
"67","35",130792003.317198
"68","45",83620473.755949
"69","45",10914008.3954468
"70","25",3638587.76214218
"71","5",3638587.76214218
"72","35",10915762.683033
"73","25",14554349.5400696
"74","25",3640011.52644348
"75","25",3640011.52644157
"76","5",40040323.6757202
"77","5",3641434.79448318
"78","25",3641434.79448318
"79","25",7282869.43852615
"80","25",80075938.5536671
"81","45",3642857.56609154
"82","35",3642857.56609154
"83","35",127410985.259506
"84","25",3644279.84108925
"85","15",7288559.53214645
"86","55",3644279.84108925
"87","55",3644279.84108925
"88","45",83786278.8664532
"89","25",280092932.755758
"90","45",32797756.414278
"91","45",3645701.61930656
"92","35",3645701.61930656
"93","15",3645701.61930656
"94","25",7291403.08877945
"95","55",3645701.61930656
"96","35",3645701.61930656
"97","35",112909165.690184
"98","35",3647122.9005661
"99","25",14585744.1952171
"100","35",414976391.114635
"101","15",3647122.90056419
"102","35",7294245.6515007
"103","25",3647122.90056419
"104","5",40122175.2098331
"105","45",10943878.5890923
"106","25",10943120.8676434
"107","35",7297087.2199707
"108","45",18242715.4349899
"109","15",3648543.6846981
"110","5",10943878.5890942
"111","15",3648543.68470001
"112","35",21891261.0131626
"113","25",3649963.97151184
"114","35",40139846.1691036
"115","35",36495800.7667675
"116","25",10952399.5141163
"117","15",3651383.76085281
"118","35",3651383.76085091
"119","25",3652803.0525322
"120","25",7305605.95625305
"121","55",7305605.95625305
"122","35",3652803.0525322
"123","65",40174398.6908817
"124","45",189707871.206104
"125","35",18267516.3623543
"126","55",80342961.5396652
"127","65",21924333.6020985
"128","35",10964415.9628887
"129","45",3655640.14221954
"130","35",3655640.14222145
"131","45",7311280.13603592
"132","35",7311280.1360321
"133","25",58483299.0318165
"134","65",3657057.93988609
"135","35",3657057.93988419
"136","25",73105370.6741238
"137","35",10972923.5438824
"138","25",3658475.23919487
"139","15",3658475.23919487
"140","15",3658475.23919487
"141","35",3658475.23919487
"142","35",10975425.1256447
"143","35",3658475.23919487
"144","55",98709346.9494629
"145","45",47545843.7818241
"146","35",21951602.147438
"147","65",3659892.0399704
"148","35",3659892.03996849
"149","25",36587233.3208828
"150","35",3659892.0399704
"151","55",10979675.5287895
"152","45",7322616.5365181
"153","35",3661308.34204674
"154","45",3661308.34204674
"155","35",7322616.5365181
"156","25",3661308.34204483
"157","55",21967848.611805
"158","45",32948275.4995518
"159","35",29285883.0220947
"160","45",3662724.14524651
"161","35",3662724.14524651
"162","35",3662724.14524651
"163","25",3662724.14524651
"164","15",3662724.14524651
"165","35",3662724.1452446
"166","55",515291610.682764
"167","45",401941565.265135
"168","55",14653726.8947563
"169","55",18317450.0893555
"170","55",10990669.7330608
"171","45",3664139.44939232
"172","35",3664139.44939232
"173","35",3664139.44939423
"174","25",7328278.75162506
"175","45",10992417.7595444
"176","25",3664139.44939423
"177","45",7328278.75162888
"178","35",3664139.44939423
"179","45",3664139.44939423
"180","35",40281962.3912506
"181","45",10992417.8489552
"182","5",537054399.866699
"183","55",3665554.25431633
"184","35",3665554.25431824
"185","25",3665554.25431633
"186","25",10994914.5000973
"187","35",10994914.5000992
"188","55",3665554.25431824
"189","55",3665554.25431824
"190","65",3665554.25431824
"191","25",613475844.431597
"192","25",14661134.8767548
"193","45",7332522.81415558
"194","45",7332522.81415558
"195","45",3666968.55984116
"196","25",3666968.55984116
"197","45",7333936.97293854
"198","35",3666968.55983734
"199","25",3666968.55983734
"200","55",21995980.0121689
"201","65",3666968.55983734
"202","55",14667872.7719269
"203","65",7333936.97294235
"204","25",25663120.7575493
"205","35",18339257.5798264
"206","55",7335350.92562485
"207","55",3668382.36578751
"208","25",3668382.36578369
"209","25",3668382.36578369
"210","35",22010289.0659409
"211","25",3668382.36578751
"212","45",7336764.58504486
"213","55",3668382.36578751
"214","35",3668382.36578751
"215","35",7336764.58504486
"216","45",3668382.36578751
"217","55",18337494.1154938
"218","55",3668382.36578751
"219","25",87969709.2396183
"220","45",7338178.03778648
"221","65",40354617.2401276
"222","45",3669795.67199898
"223","25",3669795.67199898
"224","45",18345149.7620888
"225","45",22018768.9104843
"226","35",3669795.67199898
"227","45",11009386.4306831
"228","55",3669795.67199898
"229","45",3669795.67199898
"230","45",3669795.67199898
"231","55",3669795.67199898
"232","45",18343657.093668
"233","35",135640408.293224
"234","35",7341004.15027809
"235","45",36697953.4642429
