fid,DN,area
"1","195",21701927.0620308
"2","205",3618603.05328369
"3","205",32567424.154686
"4","205",10857568.1999722
"5","215",10864391.2261086
"6","235",3621463.94639397
"7","225",10864391.2261086
"8","235",10866150.1986732
"9","225",21736260.2133942
"10","235",10872967.9793968
"11","215",28995022.3819141
"12","215",7250074.44446182
"13","235",3625751.58083534
"14","215",3625751.58083725
"15","235",7251503.00900269
"16","235",7254359.45464325
"17","245",7254359.45464325
"18","235",14508717.6895447
"19","215",105057733.082283
"20","215",18136996.6807175
"21","225",3630034.76477432
"22","235",3630034.76477432
"23","225",7260069.377491
"24","245",3630034.76477814
"25","225",10892627.8963165
"26","235",3631461.50292969
"27","245",3631461.50292969
"28","245",39938833.0419655
"29","205",3632887.74589157
"30","225",3632887.74589157
"31","225",18164435.6962357
"32","235",3632887.74588966
"33","215",3634313.49345589
"34","235",3634313.49345589
"35","245",3634313.49345589
"36","235",50866891.1551304
"37","245",18169704.9479427
"38","265",39977114.9464436
"39","215",54536069.6281281
"40","245",18182409.2696819
"41","255",10911489.9010696
"42","245",138120871.588007
"43","225",3638587.76214218
"44","245",138032849.225302
"45","235",152534189.50569
"46","245",192667247.310841
"47","265",54598610.9735336
"48","245",10924303.7816734
"49","225",3642857.56608582
"50","245",3642857.56609154
"51","175",83720348.9633865
"52","155",65554648.6581154
"53","145",3644279.84108925
"54","245",65558191.1730804
"55","225",40076689.9584579
"56","235",72869243.5147533
"57","225",7291403.08877182
"58","205",47384299.3547134
"59","195",14582805.9802666
"60","215",7292824.51987457
"61","215",10938857.3711548
"62","215",3647122.90056419
"63","255",3647122.90056419
"64","265",3647122.90056419
"65","225",882477986.128429
"66","165",182096581.682369
"67","205",21884157.3913422
"68","225",14590906.3822327
"69","235",7295666.58526421
"70","165",3648543.68470001
"71","235",3648543.68470001
"72","225",3648543.6846962
"73","215",3648543.68470001
"74","205",3648543.68470001
"75","215",7297087.2199707
"76","225",25528766.6249027
"77","245",18243806.3828926
"78","135",3649963.97151184
"79","215",3649963.97151184
"80","215",3649963.97151184
"81","215",3649963.97151184
"82","225",3649963.97151184
"83","235",3649963.97151184
"84","225",3649963.97151184
"85","215",3649963.97151184
"86","215",25540229.146513
"87","195",3649963.97151184
"88","225",3649963.97151184
"89","175",164091011.091316
"90","255",414766059.565392
"91","205",18253654.1806316
"92","245",47418273.7815323
"93","165",3651383.76085091
"94","215",3651383.76085281
"95","195",29197696.0677223
"96","215",10952399.5141125
"97","215",7302767.37269211
"98","235",3651383.76085091
"99","245",3651383.76085091
"100","195",3651383.76085091
"101","205",3651383.76085091
"102","215",7302767.37269211
"103","235",3651383.76085091
"104","225",127739838.552408
"105","225",7304186.8133831
"106","205",10956657.737999
"107","105",3652803.0525322
"108","205",3652803.05253029
"109","215",3652803.0525322
"110","215",3652803.0525322
"111","215",3652803.0525322
"112","235",3652803.0525322
