fid,DN,area
"1","225",7231480.21731186
"2","225",7234343.57854843
"3","205",7237205.95290756
"4","225",3621463.94639206
"5","205",3621463.94639206
"6","205",3621463.94639397
"7","185",3621463.94639397
"8","205",3622893.65208244
"9","235",115858742.959248
"10","225",21730210.9142094
"11","235",3624322.86362457
"12","245",3624322.86362839
"13","175",3624322.86362839
"14","185",10872967.9793968
"15","175",3624322.86362839
"16","195",21739118.2952175
"17","175",7251503.0090065
"18","185",39887872.9141464
"19","225",7252931.38438988
"20","215",3627179.80355072
"21","175",7254359.45464325
"22","165",43525930.9772415
"23","235",3628607.53158951
"24","175",10885821.9857063
"25","245",3630034.76477432
"26","185",3630034.76477814
"27","265",10890103.7992992
"28","245",29039290.1051102
"29","255",10891860.6028862
"30","275",21786028.0466423
"31","225",3631461.50293159
"32","265",3631461.50293159
"33","275",3631461.50292969
"34","275",25413969.8442955
"35","245",3631461.50292969
"36","215",3631461.50292969
"37","165",3631461.50292969
"38","175",3631461.50292969
"39","225",39940803.803587
"40","215",7264349.24881935
"41","275",3632887.74589348
"42","275",3632887.74589157
"43","185",3632887.74589157
"44","185",3632887.74588966
"45","175",7265775.34011459
"46","255",54479050.2921638
"47","185",61728586.5926533
"48","175",54466870.6184597
"49","235",21796558.07971
"50","275",32713683.735239
"51","275",3634313.49345207
"52","205",3634313.49345779
"53","185",3634313.49345589
"54","245",25440957.4520741
"55","195",7271477.33970261
"56","205",10907215.631424
"57","165",43621074.1886005
"58","175",7272902.24724197
"59","195",3637163.5017662
"60","175",7274326.85247803
"61","255",10913245.0943794
"62","255",3638587.76214218
"63","175",3638587.76214218
"64","175",10915762.683033
"65","185",3638587.76214218
"66","265",83624501.750658
"67","215",3640011.52644157
"68","295",10918280.0337677
"69","225",80026553.7783089
"70","255",40022935.2011604
"71","265",7281446.32092667
"72","195",25480079.2406387
"73","225",3641434.79448509
"74","255",7282869.43852997
"75","245",14562891.6491585
"76","195",3642857.56608582
"77","245",7285714.98193359
"78","265",3642857.56609154
"79","215",3642857.56609154
"80","225",185298230.556776
"81","195",54611975.2580509
"82","285",21858664.5219955
"83","295",54633494.0567055
"84","235",43707503.430315
"85","205",32785580.1129284
"86","205",40066559.4610939
"87","285",3644279.84109306
"88","215",3644279.84108925
"89","175",7288559.53214645
"90","235",58252308.3739681
"91","205",156375097.9002
"92","185",109257579.123514
"93","175",69222545.118639
"94","285",10932839.0264874
"95","265",80044516.5555725
"96","185",7289981.46039581
"97","245",3645701.61930656
"98","265",3645701.61930656
"99","225",3645701.61930656
"100","195",3645701.61930656
"101","245",127442168.98238
"102","285",345549751.653549
"103","255",10937104.3609619
"104","175",21876057.0374355
"105","195",10938857.3711548
"106","195",345655627.066275
"107","215",3647122.9005661
"108","265",3647122.9005661
"109","165",3647122.90056419
"110","235",7295666.58526421
"111","215",7295666.58526421
"112","245",3648543.68470001
"113","235",3648543.6846981
"114","235",3648543.6846981
"115","245",3648543.6846981
"116","265",3648543.68470001
"117","285",3648543.68470001
"118","245",32826849.9308434
"119","175",14594174.2414761
"120","245",101990703.187513
"121","205",156674951.275635
"122","185",3649963.97150993
"123","245",3649963.97150993
"124","275",7299927.79380035
"125","265",3649963.97151184
"126","255",10948139.7976322
"127","245",3649963.97151184
"128","225",3649963.97151184
"129","215",3649963.97151184
"130","165",18246221.6119423
"131","265",40129379.735857
"132","205",265596685.731125
"133","255",14600943.1988144
"134","215",14602695.1664925
"135","195",294584656.170683
"136","255",18252511.0538712
"137","255",3651383.76085091
"138","245",3651383.76085091
"139","225",3651383.76085091
"140","215",3651383.76085091
"141","195",3651383.76085091
"142","215",7302767.37269211
"143","205",3651383.76085091
"144","175",7302767.37269211
"145","215",523524318.287254
"146","195",32855777.4596176
"147","255",14605534.5457458
"148","225",40164369.3899059
"149","205",21915694.5006886
"150","175",32853839.4579887
"151","195",7304186.8133831
"152","265",3652803.0525322
"153","255",3652803.0525322
"154","215",7305605.95624924
"155","195",7305605.95624924
"156","165",3652803.0525322
"157","195",3652803.0525322
"158","215",3652803.0525322
"159","175",3652803.0525322
"160","165",3652803.0525322
"161","175",3652803.0525322
"162","225",36522020.0863724
"163","195",7307024.89891052
"164","245",7307024.89891052
"165","235",10960914.4687786
