fid,DN,area
"1","35",7232912.05190659
"2","25",7232912.05190277
"3","55",3617171.86620903
"4","45",14471431.4231205
"5","35",10855808.5451775
"6","55",3618603.05328369
"7","45",3618603.05328369
"8","25",3618603.05328369
"9","35",3620033.74673843
"10","45",3620033.74673843
"11","5",3622893.65208244
"12","25",3622893.65208244
"13","25",65190964.3434696
"14","15",7248645.57437897
"15","25",3624322.86362839
"16","25",3624322.86362457
"17","5",3624322.86362839
"18","5",7248645.57437897
"19","15",3625751.58083725
"20","25",10877254.1318474
"21","5",3625751.58083534
"22","5",7251503.00900269
"23","25",3627179.80355263
"24","35",3627179.80355072
"25","25",10879781.7698059
"26","15",181129885.041018
"27","25",3628607.53159142
"28","25",14514429.6315117
"29","35",29026332.5010014
"30","35",10887579.2460938
"31","25",7260069.377491
"32","15",3630034.76477814
"33","45",3630034.76477814
"34","25",3630034.76477814
"35","15",3630034.76477814
"36","25",3630034.76477814
"37","25",3630034.76477814
"38","25",3630034.76477814
"39","25",18151270.1926823
"40","45",10890103.7992992
"41","25",18154015.7075043
"42","35",7261496.26770782
"43","45",3631461.50292969
"44","25",3631461.50292969
"45","15",3631461.50292969
"46","35",3631461.50292969
"47","35",3631461.50292969
"48","25",18160818.990139
"49","45",10896140.4742165
"50","55",7264349.24881935
"51","35",7264349.24882126
"52","25",10896906.9687195
"53","25",3632887.74589157
"54","35",3632887.74589157
"55","25",3632887.74589157
"56","25",3632887.74589157
"57","25",3632887.74589157
"58","25",3632887.74589157
"59","25",18164768.108387
"60","25",10898662.7422771
"61","15",7267201.23934746
"62","55",3634313.49345589
"63","45",3634313.49345779
"64","55",3634313.49345589
"65","35",3634313.49345589
"66","35",3634313.49345589
"67","25",18167169.9711151
"68","25",43614609.9204636
"69","25",18171566.8202763
"70","35",3635738.74547577
"71","35",10907215.631424
"72","15",3635738.74547768
"73","25",29080970.0134449
"74","15",7272902.24724388
"75","35",21815422.3582439
"76","25",14542954.4861755
"77","15",7272902.24724388
"78","25",3637163.50176811
"79","25",3637163.5017662
"80","25",3637163.5017662
"81","15",3637163.5017662
"82","25",3637163.5017662
"83","25",18185814.4877548
"84","45",40003097.5535622
"85","25",14551502.225914
"86","25",43642832.0697174
"87","45",7275751.26390839
"88","25",10913245.0943775
"89","25",3638587.76214218
"90","55",3638587.76214218
"91","25",3638587.76214218
"92","25",3638587.76214218
"93","35",3638587.76214218
"94","35",40001011.5350533
"95","45",3638587.76214218
"96","35",3638587.76214218
"97","35",7277175.37343979
"98","25",3638587.76214218
"99","25",76375055.8912106
"100","35",3640011.52644157
"101","15",3640011.52644348
"102","15",3640011.52644157
"103","25",3640011.52644348
"104","55",7280022.90222931
"105","15",915109393.283232
"106","35",47304052.725153
"107","45",18200056.9853039
"108","15",10922550.1837082
"109","45",10921788.4779739
"110","25",14562892.3407593
"111","35",18200387.7665577
"112","35",7281446.32092667
"113","25",7281446.32092667
"114","35",3641434.79448509
"115","45",7282869.43852997
"116","35",7282869.43852997
