fid,DN,area
"1","55",10853274.9785042
"2","55",3618603.05328369
"3","35",10857568.1999722
"4","55",3620033.74673843
"5","35",3621463.94639397
"6","45",7242927.73951721
"7","45",3622893.65208244
"8","45",7248645.57437897
"9","45",14500589.656435
"10","35",29008624.8361664
"11","35",3625751.58083725
"12","45",7251503.0090065
"13","45",3625751.58083534
"14","45",3627179.80355263
"15","45",105206645.723879
"16","45",25411561.7380676
"17","45",3630034.76477432
"18","45",7260069.377491
"19","55",14517722.5064354
"20","35",3631461.50292969
"21","25",3631461.50292969
"22","25",3631461.50292969
"23","45",3631461.50292969
"24","25",14528698.1941147
"25","45",463914456.192783
"26","45",3632887.74589157
"27","35",3632887.74589157
"28","35",7265775.34011459
"29","25",7267201.23934746
"30","25",10902939.8745346
"31","35",29064195.5252266
"32","45",3634313.49345589
"33","35",98151028.8680458
"34","45",10908971.1701736
"35","45",10909735.2692509
"36","65",7277175.37343597
"37","25",18192607.6840305
"38","65",7280022.90222931
"39","15",105472437.347635
"40","35",10921788.4779758
"41","65",3641434.79448318
"42","55",3641434.79448318
"43","55",7282869.43852234
"44","45",3641434.79448318
"45","35",3641434.79448509
"46","45",221759932.423159
"47","45",10928572.0973053
"48","35",47349633.3725948
"49","45",10930325.9049683
"50","45",10931086.0162907
"51","35",21858567.1749363
"52","65",36424403.2034931
"53","45",3644279.84109306
"54","35",21860942.9511108
"55","45",14577118.8675728
"56","55",258483282.144924
"57","15",29159922.8428726
"58","75",3645701.61930656
"59","45",3645701.61930656
"60","35",3645701.61930656
"61","45",51028347.459404
"62","35",7292824.51987076
"63","15",3647122.90056419
"64","45",3647122.90056419
"65","35",3647122.90056801
"66","35",3647122.90056419
"67","25",65634369.8684635
"68","45",21878472.5655308
"69","55",29173807.4699287
"70","65",10943878.5890923
"71","35",3648543.68470001
"72","25",3648543.68470001
"73","25",10943878.5890961
"74","15",3648543.68470001
"75","25",818797382.466228
"76","45",29185174.5874653
"77","25",116655557.457596
"78","45",40123552.7791023
"79","45",7299927.79380035
"80","35",3649963.97151184
"81","35",3649963.97151184
"82","25",3649963.97151184
"83","15",3649963.97151184
"84","45",389442748.86837
"85","15",25546573.7555847
"86","35",43790327.5047684
"87","55",10951643.3847427
"88","25",10952399.5141144
"89","35",14602602.39888
"90","75",3651383.76085281
"91","65",3651383.76085091
"92","45",3651383.76085091
"93","45",3651383.76085091
"94","25",3651383.76085091
"95","45",3651383.76085091
"96","45",14605534.5457458
"97","75",25559684.8835964
"98","45",14607949.6763515
"99","75",3652803.0525322
"100","35",7305605.95624924
"101","25",10958408.562355
"102","15",7305605.95625305
"103","25",3652803.0525322
"104","35",3652803.0525322
"105","35",1306250565.90934
"106","75",18267848.4902687
"107","15",29222422.9781685
"108","55",3654221.84638023
"109","65",10960914.4687786
"110","35",3654221.84637833
"111","45",3654221.84638023
"112","35",3654221.84637833
"113","35",32887661.1610451
"114","55",58450852.068964
"115","45",138779466.499687
"116","45",14619723.6802025
"117","25",18271440.8618011
"118","55",3655640.14221954
"119","45",10966919.8330727
"120","55",3655640.14221954
"121","55",3655640.14222145
"122","35",3655640.14222145
"123","45",3655640.14222145
"124","45",3655640.14222145
"125","35",3657057.93988228
"126","55",3657057.93988419
"127","45",3657057.93988419
"128","15",36570329.6712494
"129","15",7315533.17907906
"130","45",10973675.6971779
"131","35",25601486.7856159
"132","55",3658475.23919487
"133","45",29259555.5854988
"134","35",3658475.23919487
"135","55",7316950.33040237
"136","45",3658475.23919487
"137","15",3658475.23919678
"138","25",3658475.23919487
"139","35",14632815.583849
"140","45",171608334.554564
"141","35",10977175.091465
"142","55",3659892.0399704
"143","45",3659892.03996849
"144","45",7319783.93215942
"145","35",3659892.0399704
"146","35",3659892.0399704
"147","45",3659892.03996658
"148","35",164390383.894953
"149","45",3659892.0399704
"150","55",3659892.0399704
"151","55",7319783.93215942
"152","15",3659892.03996658
"153","35",3659892.0399704
"154","45",73159487.8576565
"155","45",10981425.1430779
"156","35",7322616.5365181
"157","45",3661308.34204483
"158","25",3661308.34204674
"159","35",3661308.34204483
"160","35",3661308.34204483
"161","35",3661308.34204674
"162","35",3661308.34204483
"163","35",3661308.34204674
"164","45",3661308.34204483
"165","25",117049510.045795
"166","35",36597078.9933968
"167","25",7324032.48729134
"168","25",25630240.0190105
"169","45",3662724.1452446
"170","25",3662724.14524651
"171","35",3662724.1452446
"172","35",29301780.7831573
"173","35",3662724.14524651
"174","45",3662724.14524651
"175","35",3662724.14524651
"176","45",3662724.1452446
"177","25",336408997.863525
"178","15",29292212.9140606
"179","55",29301374.5251961
"180","35",10990669.7330647
"181","15",18310788.1219006
"182","25",18310788.1219025
"183","35",7326863.59464073
"184","25",7326863.59464073
"185","35",3664139.44939423
"186","45",3664139.44939423
"187","25",3664139.44939423
"188","25",76923997.5751076
"189","45",3664139.44939423
"190","25",3664139.44939423
"191","45",3664139.44939423
"192","55",18320696.600584
"193","35",10994166.3169136
"194","45",18320696.6005821
"195","35",7329693.70371246
"196","35",7329693.70371246
"197","55",3665554.25431824
"198","65",3665554.25431824
"199","45",3665554.25431824
"200","45",3665554.25431824
"201","15",3665554.25431824
"202","25",3665554.25431824
"203","35",29310697.7735367
"204","45",3665554.25431824
"205","35",3665554.25431824
"206","45",3665554.25431824
"207","55",3665554.25431824
"208","35",3665554.25431824
"209","25",3665554.25431824
"210","35",7331108.36167526
"211","45",54999394.844986
"212","25",7332522.81415367
"213","35",7332522.81415367
"214","55",3666968.55984116
"215","45",3666968.55983543
"216","55",29315608.1055794
