fid,DN,area
"1","245",3618603.05328369
"2","235",3621463.94639587
"3","235",3622893.65208244
"4","235",3622893.65208435
"5","235",7247216.51570511
"6","235",3627179.80355072
"7","235",3628607.5315876
"8","245",3628607.5315876
"9","215",3630034.76478195
"10","205",3630034.76478195
"11","205",3630034.76478195
"12","245",3630034.76478195
"13","215",3631461.50293159
"14","205",3631461.50292969
"15","215",3631461.50292969
"16","245",7264349.24881744
"17","235",3632887.74588776
"18","245",3632887.74588776
"19","245",3632887.74588585
"20","205",3634313.49345589
"21","215",3634313.4934597
"22","235",3634313.49346161
"23","205",3635738.74547768
"24","205",3635738.74547768
"25","225",3635738.74547577
"26","235",3635738.74547577
"27","245",3635738.74547577
"28","245",3635738.74547768
"29","225",7272902.24724197
"30","225",3637163.5017643
"31","205",3637163.5017643
"32","235",3637163.5017643
"33","245",3637163.5017643
"34","245",3637163.5017643
"35","245",3637163.5017643
"36","245",3637163.5017643
"37","215",7275751.26390839
"38","205",3638587.76214218
"39","205",3638587.76214409
"40","225",3638587.76214409
"41","245",3638587.76214409
"42","205",7278599.28858376
"43","195",3640011.52644157
"44","225",3640011.52644348
"45","235",3640011.52644348
"46","235",3640011.52644348
"47","245",3640011.52644348
"48","245",10920033.9767265
"49","205",7281446.32092476
"50","215",7281446.32092476
"51","215",3641434.79448128
"52","215",3641434.79448318
"53","225",3641434.79448128
"54","235",3641434.79448318
"55","245",3641434.79448128
"56","225",7285714.98194122
"57","245",3642857.56609344
"58","185",3644279.84109306
"59","205",3644279.84108734
"60","215",3644279.84108925
"61","215",3644279.84108734
"62","225",3644279.84108925
"63","205",3645701.61930466
"64","215",3645701.61930466
"65","245",3645701.61930466
"66","245",3645701.61930466
"67","235",10938857.3711548
"68","205",3647122.9005661
"69","225",3647122.90056992
"70","235",3647122.9005661
"71","225",3647122.9005661
"72","205",3648543.68470001
"73","235",3648543.6846962
"74","245",3648543.6846962
"75","235",3648543.68470001
"76","225",3648543.68470001
"77","215",3649963.97151184
"78","205",3649963.97150993
"79","215",3649963.97151184
"80","215",3649963.97151184
"81","225",3649963.97151184
"82","205",3651383.76085281
"83","225",7302767.37269211
"84","235",3651383.76085091
"85","215",3652803.05253029
"86","225",3652803.0525322
"87","225",3652803.0525322
"88","205",3654221.84637642
"89","195",3654221.84637642
"90","195",3654221.84637642
"91","225",3654221.84637833
"92","225",3654221.84637833
"93","195",10965169.7059059
"94","225",3655640.14222336
"95","225",3655640.14222336
"96","195",3657057.93988609
"97","195",3657057.93988609
"98","225",3657057.93988419
"99","225",3657057.93988419
"100","205",3657057.93988419
"101","215",3657057.93988419
"102","215",3657057.93988419
"103","205",3658475.23918915
"104","215",3658475.23919487
"105","205",3658475.23919296
"106","185",3659892.03997421
"107","215",7319783.93216705
"108","225",3659892.03997231
"109","225",3659892.03996849
"110","225",3661308.34204674
"111","205",3661308.34204483
"112","225",3661308.34204483
"113","235",3661308.34204483
"114","205",3661308.34204483
"115","185",3661308.34204483
"116","185",3662724.1452446
"117","195",3664139.44939423
"118","205",3664139.44939613
"119","225",3664139.44939613
"120","185",3664139.44939423
"121","195",3665554.25431633
"122","215",3665554.25431633
"123","205",3665554.25431633
"124","215",3665554.25431633
"125","205",3665554.25431824
"126","205",3665554.25431824
"127","205",3666968.55983543
"128","215",3666968.55983925
"129","215",3666968.55983543
"130","225",3666968.55983925
"131","195",3666968.55983543
"132","175",3666968.55983543
"133","185",3668382.3657856
"134","215",3668382.3657856
"135","185",7336764.58504486
"136","205",3668382.36578941
"137","195",7338178.03778839
"138","205",3669795.67199898
"139","205",3669795.67199898
"140","215",3669795.67199898
"141","195",3669795.67199898
"142","185",3671208.47827911
"143","195",3671208.4782753
"144","205",7343829.26275444
"145","185",3672620.78447533
"146","205",3672620.78447342
"147","195",3672620.78447533
"148","215",3672620.78447533
"149","215",3672620.78447342
"150","225",3672620.78447533
"151","185",3674032.59039688
"152","195",3674032.59039688
"153","215",3674032.59039688
"154","215",3674032.59039688
"155","205",3674032.59039879
"156","175",3675443.89587975
"157","225",3675443.89587784
"158","215",3676854.70075417
"159","225",3676854.70075417
"160","205",3676854.70075417
"161","235",3676854.70075417
"162","195",3678265.00483322
"163","235",3678265.00483322
"164","175",3679674.80796623
"165","225",3679674.80796623
"166","205",3679674.80796814
"167","195",3679674.80796623
"168","165",3681084.10995865
"169","205",3681084.10995483
"170","215",3681084.10995865
"171","205",3681084.10995865
"172","205",7364985.67684174
"173","175",3683901.20985413
"174","165",3683901.20985413
"175","215",3683901.20985413
