fid,DN,area
"1","65",3618603.05328369
"2","65",3621463.94639587
"3","65",3622893.65208244
"4","65",3622893.65208435
"5","65",7247216.51570511
"6","65",3627179.80355072
"7","65",3628607.5315876
"8","65",3628607.5315876
"9","65",3630034.76478195
"10","65",3630034.76478195
"11","75",3630034.76478195
"12","75",7261496.26771164
"13","65",3631461.50293159
"14","75",3631461.50292969
"15","75",7264349.24881744
"16","75",3632887.74588776
"17","75",3632887.74588776
"18","75",3632887.74588585
"19","75",3634313.49345589
"20","75",3634313.4934597
"21","75",3634313.49346161
"22","75",3635738.74547768
"23","75",3635738.74547768
"24","75",3635738.74547577
"25","75",3635738.74547577
"26","75",3635738.74547577
"27","65",3635738.74547768
"28","75",7272902.24724197
"29","75",3637163.5017643
"30","75",3637163.5017643
"31","75",7274326.85247803
"32","75",3637163.5017643
"33","75",3637163.5017643
"34","65",3637163.5017643
"35","75",10914008.3954487
"36","75",3638587.76214218
"37","75",3638587.76214409
"38","75",3638587.76214409
"39","75",7278599.28858376
"40","75",3640011.52644157
"41","75",3640011.52644348
"42","75",3640011.52644348
"43","75",3640011.52644348
"44","75",3640011.52644348
"45","75",10920033.9767265
"46","75",10922550.1837082
"47","75",7281446.32092476
"48","75",3641434.79448128
"49","75",3641434.79448128
"50","75",3641434.79448318
"51","75",3641434.79448128
"52","75",7285714.98194122
"53","75",3642857.56609344
"54","75",3644279.84109306
"55","75",3644279.84108734
"56","75",3644279.84108925
"57","75",3644279.84108734
"58","75",3644279.84108925
"59","75",3645701.61930466
"60","75",3645701.61930466
"61","75",3645701.61930466
"62","75",3645701.61930466
"63","75",10938857.3711548
"64","75",3647122.9005661
"65","75",3647122.90056992
"66","75",3647122.9005661
"67","65",3647122.9005661
"68","75",3648543.68470001
"69","75",3648543.6846962
"70","75",3648543.6846962
"71","75",3648543.68470001
"72","75",3648543.68470001
"73","75",3649963.97151184
"74","75",3649963.97150993
"75","75",3649963.97151184
"76","75",3649963.97151184
"77","75",3649963.97151184
"78","75",3651383.76085281
"79","75",7302767.37269211
"80","75",7304186.8133831
"81","75",3652803.05253029
"82","75",3652803.0525322
"83","75",3654221.84637642
"84","75",3654221.84637642
"85","75",3654221.84637642
"86","75",3654221.84637833
"87","75",3654221.84637833
"88","75",10965169.7059059
"89","75",3655640.14222336
"90","75",3655640.14222336
"91","75",3657057.93988609
"92","75",3657057.93988609
"93","75",3657057.93988419
"94","75",3657057.93988419
"95","75",3657057.93988419
"96","75",3657057.93988419
"97","75",7315533.17907715
"98","75",3658475.23918915
"99","75",3658475.23919487
"100","75",3659892.03997421
"101","75",7319783.93216705
"102","75",3659892.03997231
