fid,DN,area
"1","15",3618603.05328369
"2","15",3621463.94639587
"3","25",3622893.65208244
"4","15",3622893.65208435
"5","15",7247216.51570511
"6","15",3627179.80355072
"7","15",3628607.5315876
"8","25",3628607.5315876
"9","25",3630034.76478195
"10","25",3630034.76478195
"11","15",3630034.76478195
"12","25",7261496.26771164
"13","25",3631461.50293159
"14","25",3631461.50292969
"15","25",7264349.24881744
"16","25",3632887.74588776
"17","25",3632887.74588776
"18","25",3632887.74588585
"19","25",3634313.49345589
"20","25",3634313.4934597
"21","25",3634313.49346161
"22","25",3635738.74547768
"23","15",3635738.74547768
"24","25",3635738.74547577
"25","25",3635738.74547577
"26","25",3635738.74547577
"27","25",3635738.74547768
"28","25",7272902.24724197
"29","25",3637163.5017643
"30","25",3637163.5017643
"31","35",7274326.85247803
"32","35",3637163.5017643
"33","35",3637163.5017643
"34","25",3637163.5017643
"35","25",10914008.3954487
"36","25",3638587.76214218
"37","25",3638587.76214409
"38","35",3638587.76214409
"39","25",7278599.28858376
"40","15",3640011.52644157
"41","25",3640011.52644348
"42","25",3640011.52644348
"43","45",3640011.52644348
"44","35",3640011.52644348
"45","35",7280022.90222931
"46","45",3640011.52644157
"47","25",10922550.1837082
"48","25",7281446.32092476
"49","25",3641434.79448128
"50","25",3641434.79448128
"51","45",3641434.79448318
"52","35",3641434.79448128
"53","25",7285714.98194122
"54","35",3642857.56609344
"55","15",3644279.84109306
"56","25",3644279.84108734
"57","25",3644279.84108925
"58","25",3644279.84108734
"59","25",3644279.84108925
"60","25",3645701.61930466
"61","25",3645701.61930466
"62","25",3645701.61930466
"63","45",3645701.61930466
"64","55",3645701.61930466
"65","35",7292824.51987076
"66","25",3647122.9005661
"67","25",3647122.90056992
"68","45",3647122.9005661
"69","35",3647122.9005661
"70","25",3648543.68470001
"71","35",3648543.6846962
"72","55",3648543.6846962
"73","55",3648543.68470001
"74","25",3648543.68470001
"75","25",3649963.97151184
"76","15",3649963.97150993
"77","35",3649963.97151184
"78","25",3649963.97151184
"79","25",3649963.97151184
"80","25",3651383.76085281
"81","35",3651383.76085091
"82","25",3651383.76085091
"83","35",3651383.76085091
"84","25",3652803.05253029
"85","25",3652803.0525322
"86","55",3652803.0525322
"87","25",3654221.84637642
"88","15",3654221.84637642
"89","15",3654221.84637642
"90","25",3654221.84637833
"91","25",3654221.84637833
"92","15",10965169.7059059
"93","45",3655640.14222336
"94","55",3655640.14222336
"95","25",3657057.93988609
"96","15",3657057.93988609
"97","25",3657057.93988419
"98","45",3657057.93988419
"99","25",3657057.93988419
"100","25",3657057.93988419
"101","25",7315533.17907715
"102","15",3658475.23918915
"103","35",3658475.23919487
"104","15",3659892.03997421
"105","15",7319783.93216705
"106","25",3659892.03997231
"107","45",3659892.03996849
"108","25",3661308.34204674
"109","45",3661308.34204483
"110","45",3661308.34204483
"111","55",3661308.34204483
"112","45",3661308.34204483
"113","55",3661308.34204483
"114","45",3662724.1452446
"115","15",3664139.44939423
"116","25",3664139.44939613
"117","35",3664139.44939613
"118","45",3664139.44939423
"119","15",3665554.25431633
"120","15",3665554.25431633
"121","25",3665554.25431633
"122","35",3665554.25431633
"123","25",3665554.25431824
"124","35",3665554.25431824
"125","15",3666968.55983543
"126","25",3666968.55983925
"127","35",7333936.97293091
"128","35",3666968.55983543
"129","55",3666968.55983543
"130","35",3668382.3657856
"131","45",3668382.3657856
"132","35",3668382.36578751
"133","25",3668382.36578941
"134","35",3668382.36578941
"135","15",7338178.03778839
"136","25",3669795.67199898
"137","25",3669795.67199898
"138","35",3669795.67199898
"139","55",3669795.67199898
"140","45",3671208.47827911
"141","35",3671208.4782753
"142","45",3672620.78447533
"143","25",3672620.78447342
"144","15",3672620.78447533
"145","45",3672620.78447533
"146","45",3672620.78447342
"147","45",3672620.78447533
"148","45",11017861.8531513
"149","25",3674032.59039688
