fid,DN,area
"1","35",3618603.05328369
"2","35",3621463.94639587
"3","45",3622893.65208244
"4","25",3622893.65208435
"5","35",7247216.51570511
"6","35",3627179.80355072
"7","45",3628607.5315876
"8","55",3628607.5315876
"9","25",3630034.76478195
"10","35",3630034.76478195
"11","45",3630034.76478195
"12","25",7261496.26771164
"13","45",3631461.50293159
"14","25",3631461.50292969
"15","65",7264349.24881744
"16","45",3632887.74588776
"17","55",3632887.74588776
"18","85",3632887.74588585
"19","35",3634313.49345589
"20","55",3634313.4934597
"21","55",3634313.49346161
"22","35",3635738.74547768
"23","65",3635738.74547768
"24","45",3635738.74547577
"25","45",3635738.74547577
"26","75",3635738.74547577
"27","105",3635738.74547768
"28","55",7272902.24724197
"29","45",3637163.5017643
"30","35",3637163.5017643
"31","65",3637163.5017643
"32","55",3637163.5017643
"33","115",3637163.5017643
"34","125",3637163.5017643
"35","105",3637163.5017643
"36","65",10914008.3954487
"37","45",3638587.76214218
"38","35",3638587.76214218
"39","45",3638587.76214409
"40","125",3638587.76214409
"41","45",3640011.52644157
"42","55",3640011.52644157
"43","55",3640011.52644348
"44","65",3640011.52644348
"45","55",3640011.52644348
"46","65",3640011.52644348
"47","95",3640011.52644348
"48","135",3640011.52644348
"49","125",7280022.90223694
"50","75",7281446.32092476
"51","45",3641434.79448128
"52","65",7282869.43851852
"53","55",3641434.79448128
"54","45",3641434.79448318
"55","125",3641434.79448128
"56","55",7285714.98194122
"57","75",3642857.56609344
"58","45",3644279.84109306
"59","65",3644279.84108734
"60","65",3644279.84108925
"61","75",3644279.84108734
"62","45",3644279.84108925
"63","55",3645701.61930466
"64","75",3645701.61930466
"65","125",3645701.61930466
"66","145",3645701.61930466
"67","45",10938857.3711548
"68","55",3647122.9005661
"69","55",3647122.90056992
"70","135",3647122.9005661
"71","125",3647122.9005661
"72","65",3648543.68470001
"73","55",3648543.6846962
"74","65",3648543.6846962
"75","145",3648543.68470001
"76","125",3648543.68470001
"77","45",3649963.97151184
"78","75",3649963.97150993
"79","85",3649963.97151184
"80","45",3649963.97151184
"81","55",3649963.97151184
"82","55",3651383.76085281
"83","65",3651383.76085091
"84","55",3651383.76085091
"85","65",3651383.76085091
"86","45",3652803.05253029
"87","75",3652803.0525322
"88","135",3652803.0525322
"89","45",3654221.84637642
"90","35",3654221.84637642
"91","75",3654221.84637642
"92","55",3654221.84637833
"93","95",3654221.84637833
"94","65",10965169.7059059
"95","75",3655640.14222336
"96","145",3655640.14222336
"97","35",3657057.93988609
"98","55",3657057.93988609
"99","55",3657057.93988419
"100","65",3657057.93988419
"101","55",3657057.93988419
"102","55",3657057.93988419
"103","65",7315533.17907715
"104","65",3658475.23918915
"105","75",3658475.23919487
"106","45",3659892.03997421
"107","65",7319783.93216705
"108","55",3659892.03997231
"109","75",3659892.03996849
"110","55",3661308.34204674
"111","65",3661308.34204483
"112","85",3661308.34204483
"113","85",3661308.34204483
"114","125",3661308.34204483
"115","125",3661308.34204483
