fid,DN,area
"1","185",3618603.05328369
"2","195",3621463.94639587
"3","205",3622893.65208244
"4","195",3622893.65208435
"5","185",3622893.65208244
"6","195",3624322.86362267
"7","205",3627179.80355072
"8","205",3628607.5315876
"9","225",3628607.5315876
"10","155",3630034.76478195
"11","165",3630034.76478195
"12","205",3630034.76478195
"13","195",7261496.26771164
"14","165",3631461.50293159
"15","175",3631461.50292969
"16","215",3631461.50292969
"17","195",3632887.74588776
"18","205",3632887.74588776
"19","195",3632887.74588776
"20","225",3632887.74588585
"21","155",3634313.49345589
"22","195",3634313.4934597
"23","205",3634313.49346161
"24","175",3635738.74547768
"25","185",3635738.74547768
"26","205",3635738.74547768
"27","205",3635738.74547577
"28","195",3635738.74547577
"29","205",3635738.74547577
"30","205",3635738.74547768
"31","155",3637163.5017643
"32","175",3637163.5017643
"33","215",3637163.5017643
"34","205",3637163.5017643
"35","195",3637163.5017643
"36","205",3637163.5017643
"37","215",3637163.5017643
"38","195",3637163.5017643
"39","205",10914008.3954487
"40","155",3638587.76214218
"41","165",3638587.76214409
"42","195",3638587.76214409
"43","155",7278599.28858376
"44","155",3640011.52644157
"45","165",3640011.52644348
"46","195",3640011.52644348
"47","215",3640011.52644348
"48","205",3640011.52644348
"49","205",3640011.52644348
"50","215",3640011.52644348
"51","195",10920033.9767265
"52","155",3641434.79448128
"53","175",3641434.79448128
"54","185",3641434.79448318
"55","205",3641434.79448128
"56","195",3641434.79448128
"57","205",3641434.79448318
"58","185",3641434.79448128
"59","195",3642857.56609344
"60","185",3642857.56609344
"61","195",3642857.56609344
"62","175",3644279.84109306
"63","175",3644279.84108734
"64","185",3644279.84108925
"65","195",3644279.84108734
"66","195",3644279.84108925
"67","175",3645701.61930466
"68","185",3645701.61930466
"69","195",3645701.61930466
"70","185",3645701.61930466
"71","195",3645701.61930466
"72","205",7292824.51987076
"73","185",3647122.9005661
"74","185",3647122.90056992
"75","175",3647122.9005661
"76","155",3647122.9005661
"77","175",3648543.68470001
"78","205",3648543.6846962
"79","225",3648543.6846962
"80","165",3648543.68470001
"81","175",3648543.68470001
"82","175",3649963.97151184
"83","155",3649963.97150993
"84","205",3649963.97151184
"85","205",3649963.97151184
"86","195",3649963.97151184
"87","175",3651383.76085281
"88","205",3651383.76085091
"89","195",3651383.76085091
"90","205",3651383.76085091
"91","185",3652803.05253029
"92","215",3652803.0525322
"93","225",3652803.0525322
"94","175",3654221.84637642
"95","155",3654221.84637642
"96","175",3654221.84637642
"97","165",3654221.84637642
"98","185",3654221.84637833
"99","215",3654221.84637833
"100","185",3655640.14222336
"101","175",3655640.14222336
"102","215",3655640.14222336
"103","215",3655640.14222336
"104","145",3657057.93988609
"105","175",3657057.93988609
"106","175",3657057.93988419
"107","205",3657057.93988419
"108","175",3657057.93988419
"109","175",3657057.93988419
"110","175",3657057.93988419
"111","195",3658475.23918915
"112","215",3658475.23919487
"113","155",3658475.23919296
"114","165",3659892.03997421
"115","195",7319783.93216705
"116","185",3659892.03997231
"117","165",3659892.03996849
"118","185",3661308.34204674
"119","195",3661308.34204483
"120","165",3661308.34204483
"121","175",3661308.34204483
"122","155",3661308.34204483
"123","185",3661308.34204483
"124","145",3662724.1452446
"125","165",3664139.44939423
"126","195",3664139.44939613
"127","205",3664139.44939613
"128","185",3664139.44939423
"129","125",3665554.25431633
"130","175",3665554.25431633
"131","195",3665554.25431633
"132","205",3665554.25431633
"133","155",3665554.25431824
"134","145",3665554.25431824
"135","175",3666968.55983543
"136","195",3666968.55983925
"137","195",7333936.97293091
"138","145",3666968.55983543
"139","155",3668382.3657856
"140","205",3668382.3657856
"141","125",11003399.5402164
"142","155",3668382.36578941
"143","165",7338178.03778839
"144","165",3669795.67199898
"145","185",3669795.67199898
"146","195",3669795.67199898
"147","155",3669795.67199898
"148","175",3671208.47827911
"149","125",3671208.4782753
"150","185",3672620.78447533
"151","155",3672620.78447342
"152","185",3672620.78447533
"153","205",3672620.78447533
"154","195",3672620.78447342
"155","205",3672620.78447533
"156","195",11017861.8531513
"157","105",3674032.59039688
"158","185",3674032.59039688
"159","195",3674032.59039688
"160","135",3674032.59039879
"161","185",3675443.89587975
"162","205",3675443.89587784
"163","185",3676854.70075417
"164","185",3676854.70075417
"165","185",3676854.70075417
"166","205",3676854.70075417
"167","155",3678265.00483322
"168","215",3678265.00483322
"169","135",3679674.80796623
"170","205",3679674.80796623
"171","155",3679674.80796814
"172","155",3679674.80796623
"173","125",3681084.10995865
"174","165",3681084.10995483
"175","175",3681084.10995865
"176","165",3681084.10995865
"177","145",7364985.67684174
"178","95",3683901.20985413
"179","115",3683901.20985413
"180","195",3683901.20985413
"181","185",3683901.20985413
"182","195",3685309.00741196
"183","205",3685309.00741386
"184","145",3686716.30314827
"185","175",3686716.30315018
"186","135",3688123.09688568
"187","145",3688123.09688568
"188","185",3688123.09688568
"189","185",3688123.09688377
"190","185",3688123.09688377
"191","195",3689529.38846397
"192","195",3689529.38846588
"193","175",3689529.38846588
"194","125",3690935.17768669
"195","155",3690935.17768669
"196","165",3690935.17768288
"197","185",3690935.17768288
"198","185",3690935.17768669
"199","195",3690935.17768288
"200","195",3690935.17768288
"201","145",3692340.46440887
"202","215",3692340.46440315
"203","145",3692340.46440887
"204","215",3693745.24843407
"205","215",3693745.24843407
"206","205",3695149.52960968
"207","155",3695149.52960968
"208","165",3695149.52960777
"209","215",3696553.3077507
"210","195",3696553.3077507
"211","225",3697956.58268929
"212","195",3697956.58268929
"213","165",3699359.35426331
"214","215",3700761.62228775
"215","215",3700761.62228394
"216","165",3700761.62228394
"217","205",3702163.38658524
"218","225",3702163.38658524
"219","235",3702163.38658905
"220","215",3703564.6470089
"221","255",3703564.6470089
"222","155",3703564.64700699
"223","165",3703564.64700699
"224","185",3703564.64700699
"225","155",3704965.40335655
"226","165",3704965.40335464
"227","215",7409930.66566467
"228","155",3706365.65548325
"229","255",3706365.65548897
"230","205",3707765.40320587
"231","225",3710563.38475037
"232","225",3713359.34662628
"233","185",3713359.34662819
"234","195",3713359.34662628
"235","225",3713359.34662819
"236","225",3714756.569767
"237","205",3714756.569767
"238","165",3714756.569767
"239","225",3716153.28746986
"240","215",3716153.28746986
"241","185",3716153.28746986
"242","235",3717549.49957657
"243","215",3717549.49957657
"244","235",3717549.49958038
"245","195",3717549.49958038
"246","225",3720340.40630913
"247","235",3721735.10057831
"248","235",3721735.10058212
"249","235",3721735.10057831
"250","185",3721735.10057831
"251","205",3723129.28857803
"252","225",3723129.28857803
"253","235",3723129.28857803
"254","195",3723129.28857613
"255","195",3724522.97012329
"256","235",3724522.97012329
"257","205",3725916.1450386
"258","195",3725916.14503479
"259","255",3725916.14503479
"260","195",3725916.14503479
"261","225",7451832.15225983
"262","225",3727308.81316566
"263","225",3727308.81316566
"264","245",3727308.81316566
"265","185",3731483.77507591
"266","175",3731483.77507782
"267","215",3731483.77507401
"268","225",3732874.41431999
"269","195",3735654.16971207
"270","265",3735654.16971397
"271","245",3737043.28552055
"272","245",3737043.28552246
"273","245",3739819.99250603
"274","245",3742594.66552353
