fid,DN,area
"1","55",3618603.05328369
"2","55",3621463.94639587
"3","55",3622893.65208244
"4","55",3622893.65208435
"5","55",7247216.51570511
"6","55",3627179.80355072
"7","55",3628607.5315876
"8","45",3628607.5315876
"9","55",3630034.76478195
"10","55",3630034.76478195
"11","55",3630034.76478195
"12","55",7261496.26771164
"13","55",3631461.50293159
"14","55",3631461.50292969
"15","55",3631461.50292969
"16","45",3632887.74588776
"17","45",3632887.74588776
"18","45",3632887.74588776
"19","45",3632887.74588585
"20","45",3634313.49345589
"21","45",3634313.4934597
"22","45",3634313.49346161
"23","55",3635738.74547768
"24","45",3635738.74547768
"25","55",3635738.74547768
"26","45",3635738.74547577
"27","45",3635738.74547577
"28","45",3635738.74547577
"29","45",3635738.74547768
"30","55",3637163.5017643
"31","55",3637163.5017643
"32","45",3637163.5017643
"33","55",7274326.85247803
"34","55",3637163.5017643
"35","45",3637163.5017643
"36","35",3637163.5017643
"37","45",10914008.3954487
"38","45",3638587.76214218
"39","55",3638587.76214409
"40","35",3638587.76214409
"41","55",7278599.28858376
"42","45",3640011.52644157
"43","45",3640011.52644348
"44","55",3640011.52644348
"45","55",3640011.52644348
"46","45",3640011.52644348
"47","45",10920033.9767265
"48","55",10922550.1837082
"49","45",7281446.32092476
"50","45",3641434.79448128
"51","45",3641434.79448128
"52","45",3641434.79448318
"53","45",3641434.79448128
"54","45",7285714.98194122
"55","55",3642857.56609344
"56","45",3644279.84109306
"57","45",3644279.84108734
"58","45",3644279.84108925
"59","45",3644279.84108734
"60","55",3644279.84108925
"61","45",3645701.61930466
"62","45",3645701.61930466
"63","45",3645701.61930466
"64","55",3645701.61930466
"65","55",10938857.3711548
"66","45",3647122.9005661
"67","45",3647122.90056992
"68","55",3647122.9005661
"69","45",3647122.9005661
"70","55",3648543.68470001
"71","55",3648543.6846962
"72","65",3648543.6846962
"73","55",3648543.68470001
"74","45",3648543.68470001
"75","45",3649963.97151184
"76","55",3649963.97150993
"77","45",3649963.97151184
"78","45",3649963.97151184
"79","45",3649963.97151184
"80","45",3651383.76085281
"81","45",7302767.37269211
"82","55",7304186.8133831
"83","45",3652803.05253029
"84","55",3652803.0525322
"85","45",3654221.84637642
"86","45",3654221.84637642
"87","45",3654221.84637642
"88","55",3654221.84637833
"89","55",3654221.84637833
"90","45",10965169.7059059
"91","55",3655640.14222336
"92","65",3655640.14222336
"93","45",3657057.93988609
"94","45",3657057.93988609
"95","45",3657057.93988419
"96","55",3657057.93988419
"97","45",3657057.93988419
"98","55",3657057.93988419
"99","55",7315533.17907715
"100","45",3658475.23918915
"101","55",3658475.23919487
"102","45",3659892.03997421
"103","45",7319783.93216705
"104","45",3659892.03997231
"105","65",3659892.03996849
"106","45",3661308.34204674
"107","45",3661308.34204483
"108","65",3661308.34204483
"109","65",3661308.34204483
"110","55",3661308.34204483
"111","45",3661308.34204483
"112","65",3662724.1452446
"113","55",3664139.44939423
"114","45",3664139.44939613
"115","55",3664139.44939613
"116","55",3664139.44939423
"117","55",3665554.25431633
"118","45",3665554.25431633
"119","45",3665554.25431633
"120","55",3665554.25431633
"121","55",3665554.25431824
"122","65",3665554.25431824
"123","45",3666968.55983543
"124","55",3666968.55983925
"125","55",7333936.97293091
"126","55",3666968.55983543
"127","65",3668382.3657856
"128","55",3668382.3657856
"129","55",11003399.5402164
"130","65",3668382.36578941
"131","45",7338178.03778839
"132","45",3669795.67199898
"133","45",3669795.67199898
"134","55",3669795.67199898
"135","55",3669795.67199898
"136","55",3671208.47827911
"137","55",3671208.4782753
"138","55",3672620.78447533
"139","45",3672620.78447342
"140","45",3672620.78447533
"141","55",3672620.78447533
"142","55",3672620.78447342
"143","65",3672620.78447533
"144","55",11017861.8531513
"145","45",3674032.59039688
"146","45",3674032.59039688
"147","55",3674032.59039688
"148","55",3674032.59039879
"149","65",3675443.89587975
"150","55",3675443.89587784
"151","55",3676854.70075417
"152","55",3676854.70075417
"153","65",3676854.70075417
"154","55",3676854.70075417
"155","55",3678265.00483322
"156","55",3678265.00483322
"157","65",3679674.80796623
"158","45",3679674.80796623
"159","65",3679674.80796814
"160","55",3679674.80796623
"161","35",3681084.10995865
"162","45",3681084.10995483
"163","45",3681084.10995865
"164","65",3681084.10995865
"165","55",7364985.67684174
"166","45",3683901.20985413
"167","45",3683901.20985413
"168","65",3683901.20985413
"169","55",3683901.20985413
"170","65",3685309.00741196
"171","75",3685309.00741386
"172","65",3686716.30314827
"173","65",3686716.30315018
"174","55",3688123.09688568
"175","55",3688123.09688568
"176","75",3688123.09688568
"177","55",3688123.09688377
"178","45",3688123.09688377
"179","55",3689529.38846397
"180","65",3689529.38846588
"181","45",3689529.38846588
"182","45",3690935.17768669
"183","45",3690935.17768669
"184","45",3690935.17768288
"185","35",3690935.17768288
"186","45",3690935.17768669
"187","65",3690935.17768288
"188","45",3690935.17768288
"189","45",3692340.46440887
"190","55",3692340.46440315
"191","75",3692340.46440887
"192","45",3693745.24843407
"193","55",3693745.24843407
"194","55",3695149.52960968
"195","55",3695149.52960968
"196","45",3695149.52960777
"197","45",3696553.3077507
"198","65",3696553.3077507
"199","45",3697956.58268929
"200","55",3697956.58268929
"201","55",3699359.35426331
"202","45",3700761.62228775
"203","55",3700761.62228394
"204","65",3700761.62228394
"205","45",3702163.38658524
"206","45",7404326.63169479
"207","45",3703564.6470089
"208","65",3703564.6470089
"209","75",3703564.64700699
"210","75",3703564.64700699
"211","55",3703564.64700699
"212","45",7409930.66566467
"213","45",7409930.66566467
"214","45",3706365.65548325
"215","65",3706365.65548897
"216","65",3707765.40320587
"217","35",3710563.38475037
"218","35",3713359.34662628
"219","65",7426718.5534935
"220","65",3713359.34662819
"221","35",3714756.569767
"222","55",3714756.569767
"223","55",3714756.569767
"224","65",3716153.28746986
"225","65",3716153.28746986
"226","65",3716153.28746986
"227","75",3717549.49957657
"228","75",3717549.49957657
"229","65",3717549.49958038
"230","55",3717549.49958038
"231","65",3720340.40630913
"232","65",3721735.10057831
"233","65",3721735.10058212
"234","75",3721735.10057831
"235","55",3721735.10057831
"236","35",3723129.28857803
"237","45",3723129.28857803
"238","55",3723129.28857803
"239","65",3723129.28857613
"240","75",3724522.97012329
"241","45",3724522.97012329
"242","45",7451832.15226364
"243","45",3725916.14503479
"244","75",3725916.14503479
"245","55",7451832.15225983
"246","55",3727308.81316566
