fid,DN,area
"1","195",3618603.05328369
"2","195",3621463.94639587
"3","205",3622893.65208244
"4","195",3622893.65208435
"5","195",3622893.65208244
"6","205",3624322.86362267
"7","195",3627179.80355072
"8","195",3628607.5315876
"9","205",3628607.5315876
"10","205",3630034.76478195
"11","195",3630034.76478195
"12","195",3630034.76478195
"13","205",3630034.76478195
"14","205",3631461.50293159
"15","195",3631461.50292969
"16","205",3631461.50292969
"17","215",7264349.24881744
"18","205",3632887.74588776
"19","205",3632887.74588776
"20","215",3632887.74588585
"21","205",3634313.49345589
"22","205",3634313.4934597
"23","205",3634313.49346161
"24","205",3635738.74547768
"25","195",3635738.74547768
"26","205",3635738.74547577
"27","195",3635738.74547577
"28","215",3635738.74547577
"29","205",3635738.74547768
"30","205",7272902.24724197
"31","225",3637163.5017643
"32","205",3637163.5017643
"33","215",7274326.85247803
"34","215",3637163.5017643
"35","215",3637163.5017643
"36","205",3637163.5017643
"37","195",7275751.26390839
"38","215",3638587.76214218
"39","205",3638587.76214409
"40","205",3638587.76214409
"41","225",3638587.76214409
"42","205",7278599.28858376
"43","205",3640011.52644157
"44","205",3640011.52644348
"45","205",3640011.52644348
"46","205",3640011.52644348
"47","215",3640011.52644348
"48","215",10920033.9767265
"49","205",10922550.1837082
"50","205",7281446.32092476
"51","215",3641434.79448128
"52","195",3641434.79448128
"53","205",3641434.79448318
"54","225",3641434.79448128
"55","195",7285714.98194122
"56","215",3642857.56609344
"57","215",3644279.84109306
"58","205",3644279.84108734
"59","205",3644279.84108925
"60","215",3644279.84108734
"61","205",3644279.84108925
"62","205",3645701.61930466
"63","205",3645701.61930466
"64","215",3645701.61930466
"65","225",3645701.61930466
"66","205",10938857.3711548
"67","205",3647122.9005661
"68","205",3647122.90056992
"69","215",3647122.9005661
"70","215",3647122.9005661
"71","205",3648543.68470001
"72","205",3648543.6846962
"73","205",3648543.6846962
"74","215",3648543.68470001
"75","215",3648543.68470001
"76","215",3649963.97151184
"77","205",3649963.97150993
"78","205",3649963.97151184
"79","195",3649963.97151184
"80","195",3649963.97151184
"81","205",3651383.76085281
"82","215",3651383.76085091
"83","205",3651383.76085091
"84","205",7304186.8133831
"85","205",3652803.05253029
"86","215",3652803.0525322
"87","235",3654221.84637642
"88","225",3654221.84637642
"89","205",3654221.84637642
"90","195",3654221.84637833
"91","205",3654221.84637833
"92","205",10965169.7059059
"93","215",3655640.14222336
"94","215",3655640.14222336
"95","225",3657057.93988609
"96","205",3657057.93988609
"97","215",3657057.93988419
"98","205",3657057.93988419
"99","205",3657057.93988419
"100","205",3657057.93988419
"101","215",3657057.93988419
"102","215",3658475.23918915
"103","215",3658475.23919487
"104","205",3658475.23919296
"105","215",3659892.03997421
"106","215",7319783.93216705
"107","215",3659892.03997231
"108","205",3659892.03996849
"109","215",3661308.34204674
"110","215",3661308.34204483
"111","215",3661308.34204483
"112","215",3661308.34204483
"113","205",3661308.34204483
"114","205",3661308.34204483
"115","235",3662724.1452446
"116","225",3664139.44939423
"117","215",3664139.44939613
"118","225",3664139.44939613
"119","215",3664139.44939423
"120","225",3665554.25431633
"121","215",3665554.25431633
"122","215",3665554.25431633
"123","215",3665554.25431633
"124","215",3665554.25431824
"125","215",3665554.25431824
"126","215",3666968.55983543
"127","215",3666968.55983925
"128","215",7333936.97293091
"129","195",3666968.55983543
"130","205",7335350.92562485
"131","235",3668382.3657856
"132","215",3668382.3657856
"133","215",3668382.36578751
"134","215",3668382.36578941
"135","215",7338178.03778839
"136","215",3669795.67199898
"137","215",3669795.67199898
"138","215",3669795.67199898
"139","225",3669795.67199898
"140","235",3671208.47827911
"141","205",3671208.4782753
"142","235",3672620.78447533
"143","215",3672620.78447342
"144","205",3672620.78447533
"145","215",3672620.78447533
"146","215",3672620.78447342
"147","225",3672620.78447533
"148","215",11017861.8531513
"149","215",3674032.59039688
"150","205",3674032.59039688
"151","215",3674032.59039688
"152","205",3674032.59039879
"153","245",3675443.89587975
"154","225",3675443.89587784
"155","215",3676854.70075417
"156","215",3676854.70075417
"157","225",3676854.70075417
"158","215",3676854.70075417
"159","225",3678265.00483322
"160","215",3678265.00483322
"161","275",3679674.80796623
"162","225",3679674.80796623
"163","215",3679674.80796814
"164","215",3679674.80796623
"165","215",3681084.10995865
"166","225",3681084.10995483
"167","225",3681084.10995865
"168","225",3681084.10995865
"169","225",3682492.91064453
"170","215",3682492.91064453
"171","235",3683901.20985413
"172","235",3683901.20985413
"173","225",3683901.20985413
"174","265",3683901.20985413
"175","235",3685309.00741196
"176","215",3685309.00741386
"177","215",3686716.30314827
"178","225",3686716.30315018
"179","235",3688123.09688568
"180","205",3688123.09688568
"181","215",3688123.09688568
"182","225",3688123.09688377
"183","215",3688123.09688377
"184","225",3689529.38846397
"185","215",3689529.38846588
"186","205",3689529.38846588
"187","235",3690935.17768669
"188","235",3690935.17768669
"189","235",3690935.17768288
"190","235",3690935.17768288
"191","225",3690935.17768669
"192","235",3690935.17768288
"193","225",3690935.17768288
"194","235",3692340.46440887
"195","235",3692340.46440315
"196","205",3692340.46440887
"197","235",3693745.24843407
"198","235",3693745.24843407
"199","235",3695149.52960968
"200","205",3695149.52960968
"201","195",3695149.52960777
"202","235",3696553.3077507
"203","245",3696553.3077507
"204","235",3697956.58268929
"205","235",3697956.58268929
"206","245",3699359.35426331
"207","235",3700761.62228775
"208","225",3700761.62228394
"209","255",3700761.62228394
"210","245",3702163.38658524
"211","235",7404326.63169479
"212","225",3703564.6470089
"213","245",3703564.6470089
"214","235",3703564.64700699
"215","245",3703564.64700699
"216","255",3703564.64700699
"217","245",7409930.66566467
"218","235",7409930.66566467
"219","235",3706365.65548325
"220","225",3706365.65548897
"221","235",3707765.40320587
"222","225",3710563.38475037
"223","235",3713359.34662628
"224","245",7426718.5534935
"225","245",3713359.34662819
"226","235",3714756.569767
"227","215",3714756.569767
"228","215",3714756.569767
"229","205",3716153.28746986
"230","195",3716153.28746986
"231","225",3716153.28746986
"232","245",3717549.49957657
"233","215",3717549.49957657
"234","205",3717549.49958038
"235","215",3717549.49958038
"236","205",3720340.40630913
"237","205",3721735.10057831
"238","205",3721735.10058212
"239","215",3721735.10057831
"240","195",3721735.10057831
"241","235",3723129.28857803
"242","235",3723129.28857803
"243","205",3723129.28857803
"244","195",3723129.28857613
"245","205",3724522.97012329
"246","215",3724522.97012329
"247","235",7451832.15226364
"248","215",3725916.14503479
"249","225",3725916.14503479
"250","215",3725916.1450386
"251","205",3725916.14503479
"252","195",3727308.81316566
"253","215",3727308.81316566
"254","235",3727308.81316566
"255","205",3731483.77507591
"256","215",3731483.77507782
"257","205",3731483.77507401
"258","205",3732874.41431999
"259","215",3735654.16971207
"260","225",3735654.16971397
"261","215",3737043.28552055
"262","195",3737043.28552246
"263","215",3739819.99250603
"264","225",3742594.66552353
